topic,month,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
GunControl,all,ER_R,1283,4479,tokens,8119,0.0484448,0.94446,19575.5,kill;mass;violenc;year;said;one;trump;report;presid;polic,bill;polic;would;violenc;right;said;one;'s;year;firearm
GunControl,all,ER_R,1283,4479,nouns,7224,0.0667853,0.9562352014325679050443795858882367610931396484,17874.6,state;violence;police;president;year;trump;shooting;control;law;people,police;violence;firearm;new;year;people;state;shooting;control;law
GunControl,all,ER_RC,1283,1810,tokens,6310,0.0765395,0.889851,23123.9,right;chicago;call;kill;one;presid;mass;trump;democrat;report,school;firearm;say;kill;citi;mass;'s;two;shot;one
GunControl,all,ER_RC,1283,1810,nouns,5278,0.105467,0.8789300630573972927805925792199559509754180908,21223.5,state;violence;police;president;year;trump;law;shooting;people;control,city;new;state;control;people;police;year;law;violence;shooting
GunControl,all,ER_LC,1283,6386,tokens,9696,0.0767861,0.897732,33999.3,senat;chicago;state;presid;one;report;call;trump;new;democrat,nation;us;shot;state;one;say;two;new;trump;school
GunControl,all,ER_LC,1283,6386,nouns,8697,0.105566,0.8688428776803895914326858473941683769226074219,32272,state;violence;police;shooting;law;control;year;people;president;trump,man;school;trump;control;law;people;violence;year;police;shooting
GunControl,all,ER_L,1283,2363,tokens,6923,0.068451,0.907754,23461.1,call;polic;kill;presid;one;state;democrat;law;report;new,nation;democrat;'s;new;kill;one;law;presid;state;school
GunControl,all,ER_L,1283,2363,nouns,5884,0.0952627,0.8648193280116757142295114135777112096548080444,21481.2,state;police;violence;president;year;law;control;people;shooting;trump,texas;law;school;control;president;year;violence;people;shooting;trump
GunControl,all,R_RC,4479,1810,tokens,8632,0.0558559,0.916859,29523.1,mass;presid;polic;would;bill;violenc;right;'s;firearm;democrat,say;shot;citi;firearm;two;kill;violenc;'s;polic;mass
GunControl,all,R_RC,4479,1810,nouns,7569,0.0757388,0.8994600588146105524245399465144146233797073364,26027.3,police;violence;people;firearm;year;shooting;control;law;new;state,city;new;state;control;violence;people;police;shooting;law;year
GunControl,all,C_ER,2894,1283,tokens,7087,0.0770777,0.895211,27904.2,us;offic;two;hous;school;trump;democrat;say;shot;new,senat;right;chicago;call;presid;new;one;trump;report;democrat
GunControl,all,C_ER,2894,1283,nouns,6169,0.104901,0.8660441051321711158905714000866282731294631958,26073,man;school;trump;control;law;shooting;people;police;year;violence,state;trump;violence;shooting;year;president;police;people;law;control
GunControl,all,C_R,2894,4479,tokens,9163,0.0566729,0.904298,40748,two;hous;say;democrat;school;shot;mass;kill;trump;polic,trump;mass;firearm;one;would;right;presid;bill;democrat;polic
GunControl,all,C_R,2894,4479,nouns,8260,0.0755015,0.8692194050051229581299594428855925798416137695,36395.5,man;school;control;police;people;shooting;violence;year;law;trump,police;violence;new;state;law;shooting;firearm;control;year;people
GunControl,all,C_RC,2894,1810,tokens,7515,0.0445583,0.956841,20237.5,us;offic;shot;hous;trump;school;two;democrat;mass;say,us;say;school;man;shot;citi;firearm;mass;two;one
GunControl,all,C_RC,2894,1810,nouns,6410,0.0598505,0.9626459765729630246866577181208413094282150269,18465.5,man;school;law;police;trump;control;people;year;shooting;violence,city;violence;control;shooting;law;year;new;people;police;state
GunControl,all,C_LC,2894,6386,tokens,10433,0.0352473,0.970152,29049.6,two;hous;say;democrat;school;shot;state;trump;new;control,us;shot;state;say;two;school;control;one;new;trump
GunControl,all,C_LC,2894,6386,nouns,9410,0.0490937,0.9720135533359685053866883208684157580137252808,27860.8,man;school;control;trump;law;people;year;shooting;police;violence,man;school;people;shooting;trump;law;year;violence;control;police
GunControl,all,C_L,2894,2363,tokens,8087,0.0574253,0.915505,31439.2,hous;say;democrat;school;shot;trump;polic;law;state;control,republican;trump;state;democrat;school;nation;presid;control;law;one
GunControl,all,C_L,2894,2363,nouns,6985,0.0752993,0.9248056920634868394159866511472500860691070557,27313.2,man;school;control;trump;law;people;year;shooting;police;violence,texas;school;law;control;people;trump;shooting;violence;year;president
GunControl,all,LC_R,6386,4479,tokens,11208,0.0549121,0.892032,59024.3,shot;state;kill;mass;polic;new;two;school;trump;say,mass;bill;polic;presid;firearm;right;would;democrat;new;state
GunControl,all,LC_R,6386,4479,nouns,10301,0.0732675,0.8598928601282394001970033059478737413883209229,51805.4,man;school;control;trump;law;violence;people;shooting;year;police,police;violence;year;firearm;new;people;state;control;law;shooting
GunControl,all,LC_RC,6386,1810,tokens,9995,0.0435476,0.96142,24981.4,nation;trump;say;one;state;two;shot;new;us;school,man;school;say;shot;state;firearm;two;citi;new;one
GunControl,all,LC_RC,6386,1810,nouns,8833,0.0593543,0.9669931757192516963428374765499029308557510376,22886.4,man;law;year;control;shooting;people;trump;violence;school;police,city;year;control;people;new;state;law;shooting;violence;police
GunControl,all,L_R,2363,4479,tokens,8988,0.0524588,0.904251,33942.9,democrat;school;presid;kill;said;'s;mass;year;trump;violenc,bill;would;polic;democrat;firearm;violenc;said;year;'s;right
GunControl,all,L_R,2363,4479,nouns,7980,0.0738394,0.8451556392629633318591686474974267184734344482,30389.2,texas;law;school;people;year;president;control;violence;trump;shooting,police;violence;year;state;shooting;law;control;people;new;firearm
GunControl,all,L_RC,2363,1810,tokens,7421,0.0673403,0.88063,28180.4,call;texa;presid;democrat;nation;trump;nra;school;republican;state,us;man;school;say;shot;citi;polic;two;state;firearm
GunControl,all,L_RC,2363,1810,nouns,6206,0.0891394,0.8869316026139487663115801296953577548265457153,24692.7,texas;law;school;violence;shooting;control;president;trump;people;year,city;new;state;control;people;law;shooting;year;police;violence
GunControl,all,L_LC,2363,6386,tokens,10326,0.0491404,0.937503,35576.4,nation;democrat;one;school;law;trump;new;presid;control;state,shot;state;say;one;two;school;trump;new;control;law
GunControl,all,L_LC,2363,6386,nouns,9176,0.066852,0.9310189588495709767101971010561101138591766357,31792.5,texas;law;school;people;trump;year;control;shooting;violence;president,man;school;control;trump;law;violence;year;shooting;people;police
GunControl,Jan,ER_R,89,410,tokens,2264,0.154523,0.799908,4176.29,american;shoot;ban;kill;crime;illeg;report;peopl;democrat;,;polic;school;citi;'s;shoot;bill;would;right;peopl
GunControl,Jan,ER_R,89,410,nouns,1576,0.171902,0.839447,3008.12,shooting;house;police;crime;law;firearm;people;state;year;control,new;police;firearm;city;bill;people;year;state;control;law
GunControl,Jan,ER_RC,89,156,tokens,1539,0.169089,0.752603,3354.6,american;law;report;ban;democrat;crime;illeg;new;firearm;call,report;democrat;man;weapon;citi;offic;new;shot;'s;firearm
GunControl,Jan,ER_RC,89,156,nouns,995,0.187181,0.77566,2387.56,bill;house;police;crime;law;people;state;firearm;control;year,weapon;city;shooting;firearm;man;people;control;police;state;year
GunControl,Jan,ER_LC,89,474,tokens,2529,0.188699,0.745519,5360.68,crime;report;democrat;one;state;law;new;control;illeg;firearm,hous;old;two;man;say;new;democrat;control;offic;violenc
GunControl,Jan,ER_LC,89,474,nouns,1791,0.21027,0.819363,4076.3,house;crime;law;police;firearm;gun;year;people;state;control,control;news;house;people;violence;gun;shooting;man;year;police
GunControl,Jan,ER_L,89,149,tokens,1565,0.182397,0.685848,3726.62,polic;ban;crime;illeg;one;report;democrat;state;law;firearm,polic;us;nation;offic;border;presid;school;trump;'s;violenc
GunControl,Jan,ER_L,89,149,nouns,1030,0.208676,0.665712,2677.67,school;house;control;people;year;law;state;police;firearm;crime,shooting;house;police;people;border;president;school;year;violence;trump
GunControl,Jan,R_RC,410,156,tokens,2455,0.129709,0.812292,5433.69,ban;;'s;one;would;polic;right;citi;school;bill,weapon;one;kill;citi;shot;offic;said;;'s;polic
GunControl,Jan,R_RC,410,156,nouns,1692,0.150618,0.829152,3974.88,new;police;city;people;year;firearm;law;control;bill;state,weapon;people;year;shooting;police;control;man;state;firearm;city
GunControl,Jan,C_ER,234,89,tokens,1757,0.176407,0.730128,4092.54,court;hous;offic;shot;law;peopl;bill;'s;school;violenc,ban;kill;crime;peopl;firearm;one;law;illeg;democrat;report
GunControl,Jan,C_ER,234,89,nouns,1193,0.202693,0.746903,3038.57,people;man;bill;state;violence;year;school;control;shooting;police,school;police;house;crime;law;firearm;state;year;people;control
GunControl,Jan,C_R,234,410,tokens,2663,0.120039,0.827423,6506.81,court;hous;peopl;shot;offic;bill;'s;polic;violenc;school,ban;one;right;bill;would;citi;'s;peopl;polic;school
GunControl,Jan,C_R,234,410,nouns,1872,0.141376,0.819834,4920.92,people;man;bill;violence;school;year;state;police;shooting;control,new;police;city;state;bill;control;law;people;firearm;year
GunControl,Jan,C_RC,234,156,tokens,2000,0.110757,0.841309,3753.37,two;kill;court;shot;violenc;law;offic;hous;bill;school,court;man;one;offic;kill;shot;democrat;citi;firearm;weapon
GunControl,Jan,C_RC,234,156,nouns,1320,0.121025,0.861211,2668.78,people;man;violence;state;bill;control;police;school;shooting;year,weapon;firearm;city;man;year;control;people;police;shooting;state
GunControl,Jan,C_LC,234,474,tokens,2849,0.100548,0.869636,5837.43,say;offic;hous;court;two;law;bill;state;control;school,school;news;hous;two;old;democrat;say;man;offic;control
GunControl,Jan,C_LC,234,474,nouns,2034,0.11197,0.918142,4516.23,man;bill;control;police;violence;gun;school;shooting;year;state,control;house;violence;news;people;man;shooting;police;gun;year
GunControl,Jan,C_L,234,149,tokens,2047,0.142254,0.776338,4889.14,say;two;kill;court;offic;hous;law;shot;bill;school,wall;nation;us;hous;school;kill;presid;border;trump;offic
GunControl,Jan,C_L,234,149,nouns,1397,0.15852,0.848392,3723.9,man;bill;control;violence;police;state;shooting;gun;school;year,shooting;people;border;president;police;school;year;gun;trump;violence
GunControl,Jan,LC_R,474,410,tokens,3208,0.119406,0.784439,9767.68,old;two;man;offic;'s;say;shot;democrat;violenc;kill,democrat;'s;one;would;firearm;citi;state;bill;school;right
GunControl,Jan,LC_R,474,410,nouns,2337,0.144789,0.76195,7465.3,school;shooting;violence;house;police;people;news;control;man;year,new;police;city;people;law;control;firearm;state;bill;year
GunControl,Jan,LC_RC,474,156,tokens,2678,0.113767,0.859669,4973.69,hous;offic;man;two;new;democrat;violenc;control;say;old,man;democrat;weapon;new;state;offic;control;citi;firearm;one
GunControl,Jan,LC_RC,474,156,nouns,1878,0.125039,0.910035,3683.6,control;house;news;people;violence;man;shooting;gun;year;police,city;gun;man;state;year;control;firearm;police;people;shooting
GunControl,Jan,L_R,149,410,tokens,2477,0.144048,0.745045,6171.96,us;offic;presid;violenc;trump;school;nation;kill;'s;border,democrat;'s;;one;school;citi;would;polic;bill;right
GunControl,Jan,L_R,149,410,nouns,1735,0.178038,0.672026,4783.98,house;shooting;police;school;people;president;border;year;trump;violence,new;police;city;people;bill;year;law;control;state;firearm
GunControl,Jan,L_RC,149,156,tokens,1844,0.165559,0.714475,4668.19,wall;hous;us;nation;new;school;border;trump;presid;offic,court;democrat;man;weapon;one;shot;new;firearm;offic;citi
GunControl,Jan,L_RC,149,156,nouns,1228,0.193029,0.680332,3514.81,shooting;house;police;president;people;school;border;violence;trump;year,weapon;city;firearm;year;state;man;police;control;shooting;people
GunControl,Jan,L_LC,149,474,tokens,2703,0.129214,0.826737,5744.32,democrat;wall;us;nation;hous;school;trump;offic;border;presid,school;news;two;old;hous;say;control;man;democrat;offic
GunControl,Jan,L_LC,149,474,nouns,1921,0.14602,0.870387,4400.36,house;people;school;police;president;year;gun;violence;border;trump,control;house;news;people;violence;man;year;police;shooting;gun
GunControl,Feb,ER_R,128,526,tokens,2569,0.124291,0.82908,4703.07,polic;said;man;news;violenc;trump;report;sheriff;presid;pass,;peopl;pass;polic;check;would;firearm;said;background;violenc
GunControl,Feb,ER_R,128,526,nouns,1834,0.137363,0.874331,3443.38,shooting;year;violence;law;president;state;trump;control;house;democrats,violence;check;background;democrats;year;state;law;control;bill;house
GunControl,Feb,ER_RC,128,242,tokens,1944,0.160481,0.726914,5020.48,news;trump;man;democrat;sheriff;new;report;pass;presid;hous,victim;aurora;offic;new;two;hous;'s;five;school;firearm
GunControl,Feb,ER_RC,128,242,nouns,1298,0.192722,0.696338,3975.75,shooting;violence;law;year;state;president;trump;house;democrats;control,school;house;people;year;state;violence;law;police;aurora;shooting
GunControl,Feb,ER_LC,128,628,tokens,2923,0.160054,0.779202,6640,news;man;hous;sheriff;new;law;report;democrat;presid;trump,one;democrat;hous;offic;new;aurora;law;trump;school;parkland
GunControl,Feb,ER_LC,128,628,nouns,2056,0.191761,0.739046,5290.88,shooting;violence;year;president;law;state;trump;democrats;control;house,aurora;control;trump;parkland;people;school;violence;shooting;year;police
GunControl,Feb,ER_L,128,232,tokens,1893,0.16239,0.72258,4949.87,washington;nation;polic;news;pass;man;sheriff;new;report;law,polic;would;'s;republican;peopl;parkland;school;emerg;nation;hear
GunControl,Feb,ER_L,128,232,nouns,1258,0.182406,0.725173,3666.11,shooting;trump;year;violence;president;state;law;house;democrats;control,president;control;people;school;parkland;shooting;year;violence;trump;house
GunControl,Feb,R_RC,526,242,tokens,2884,0.121518,0.794505,7824.22,vote;pass;peopl;polic;would;background;bill;check;violenc;firearm,'s;firearm;school;peopl;offic;five;violenc;kill;aurora;polic
GunControl,Feb,R_RC,526,242,nouns,2063,0.144391,0.773793,6108.32,violence;check;democrats;law;year;control;state;house;bill;background,school;house;state;violence;year;law;people;shooting;aurora;police
GunControl,Feb,C_ER,337,128,tokens,2178,0.156155,0.772049,5407.69,background;presid;new;offic;check;polic;us;bill;trump;parkland,polic;presid;report;man;sheriff;one;trump;new;news;pass
GunControl,Feb,C_ER,337,128,nouns,1515,0.178455,0.758865,4150.42,law;parkland;year;trump;violence;control;school;police;shooting;house,shooting;violence;house;trump;law;control;state;president;year;democrats
GunControl,Feb,C_R,337,526,tokens,2990,0.107135,0.835859,8356.96,;check;offic;us;school;'s;bill;trump;parkland;polic,;vote;peopl;pass;check;firearm;background;polic;would;bill
GunControl,Feb,C_R,337,526,nouns,2216,0.128869,0.825112,6749.58,law;parkland;trump;control;violence;police;year;house;school;shooting,violence;check;democrats;state;control;year;house;background;bill;law
GunControl,Feb,C_RC,337,242,tokens,2424,0.107398,0.84571,5837.41,presid;new;us;offic;check;bill;trump;parkland;hous;democrat,victim;chicago;two;firearm;five;aurora;offic;new;hous;one
GunControl,Feb,C_RC,337,242,nouns,1695,0.121469,0.869582,4487.75,law;control;shooting;police;parkland;year;trump;house;school;violence,school;house;people;law;violence;state;shooting;police;year;aurora
GunControl,Feb,C_LC,337,628,tokens,3243,0.0814974,0.918095,6965.54,check;offic;bill;us;democrat;law;trump;hous;parkland;control,one;hous;democrat;new;aurora;offic;law;control;trump;parkland
GunControl,Feb,C_LC,337,628,nouns,2344,0.0946411,0.931223,5532.43,law;trump;parkland;year;shooting;control;house;police;school;violence,aurora;control;people;trump;parkland;school;police;shooting;violence;year
GunControl,Feb,C_L,337,232,tokens,2428,0.114139,0.851149,6047.59,presid;new;offic;check;trump;polic;democrat;bill;us;law,would;hear;emerg;peopl;one;republican;democrat;nation;trump;presid
GunControl,Feb,C_L,337,232,nouns,1681,0.125361,0.882269,4406.94,law;trump;parkland;control;police;house;shooting;violence;year;school,president;control;shooting;school;people;parkland;house;trump;year;violence
GunControl,Feb,LC_R,628,526,tokens,3576,0.107438,0.793304,11562.2,say;shot;hous;offic;trump;aurora;polic;school;kill;parkland,school;vote;pass;polic;check;hous;would;background;bill;firearm
GunControl,Feb,LC_R,628,526,nouns,2643,0.13042,0.782705,9346.85,aurora;control;trump;parkland;people;school;police;violence;shooting;year,violence;check;democrats;background;house;control;state;year;bill;law
GunControl,Feb,LC_RC,628,242,tokens,3118,0.0962565,0.891874,6573.16,shot;democrat;parkland;offic;hous;law;trump;new;aurora;control,victim;two;new;hous;control;offic;firearm;five;law;aurora
GunControl,Feb,LC_RC,628,242,nouns,2187,0.109355,0.918296,5038.01,aurora;control;trump;parkland;people;shooting;police;violence;school;year,school;house;state;people;law;shooting;year;violence;aurora;police
GunControl,Feb,L_R,232,526,tokens,2795,0.128361,0.795062,7912.24,said;presid;peopl;;republican;nation;violenc;parkland;school;trump,peopl;pass;violenc;would;firearm;bill;background;check;polic;said
GunControl,Feb,L_R,232,526,nouns,1999,0.154887,0.751656,6160.6,president;year;shooting;violence;school;trump;people;house;parkland;control,violence;democrats;check;background;year;control;house;law;state;bill
GunControl,Feb,L_RC,232,242,tokens,2237,0.143945,0.745808,6586.98,hear;presid;emerg;democrat;school;republican;nation;trump;'s;parkland,chicago;two;offic;firearm;aurora;five;new;law;'s;school
GunControl,Feb,L_RC,232,242,nouns,1517,0.167228,0.762595,5048.86,president;control;people;trump;shooting;school;year;house;parkland;violence,school;house;state;police;people;violence;law;year;shooting;aurora
GunControl,Feb,L_LC,232,628,tokens,3094,0.114306,0.859915,7513.5,would;presid;emerg;democrat;parkland;hous;nation;republican;control;trump,hous;new;democrat;law;parkland;control;aurora;trump;offic;state
GunControl,Feb,L_LC,232,628,nouns,2178,0.135269,0.866821,5867.64,president;shooting;school;year;control;people;parkland;violence;trump;house,aurora;control;trump;parkland;violence;shooting;people;school;year;police
GunControl,Mar,ER_R,128,561,tokens,2738,0.13201,0.839897,5014.79,would;mosqu;hous;maryland;report;bill;democrat;right;nation;counti,attack;one;would;right;hous;two;'s;democrat;bill;ban
GunControl,Mar,ER_R,128,561,nouns,1940,0.145461,0.903863,3682.39,shooting;maryland;firearm;zealand;law;bill;control;people;new;county,people;house;zealand;shooting;control;state;new;bill;firearm;law
GunControl,Mar,ER_RC,128,212,tokens,1817,0.167975,0.722037,4808.29,vote;one;maryland;would;counti;democrat;hous;right;bill;nation,say;school;violenc;year;one;ban;attack;christchurch;polic;'s
GunControl,Mar,ER_RC,128,212,nouns,1201,0.180163,0.805711,3507.59,maryland;shooting;firearm;zealand;bill;new;law;control;county;people,year;control;police;mosque;people;christchurch;law;shooting;zealand;new
GunControl,Mar,ER_LC,128,751,tokens,3100,0.185944,0.715687,7663.93,hous;right;nation;bill;maryland;firearm;counti;state;report;democrat,us;firearm;weapon;rifl;minist;school;violenc;state;nation;ardern
GunControl,Mar,ER_LC,128,751,nouns,2269,0.205144,0.776523,6017.52,shooting;maryland;firearm;bill;county;zealand;new;people;law;control,school;mosque;year;police;law;shooting;new;people;christchurch;zealand
GunControl,Mar,ER_L,128,233,tokens,1953,0.168864,0.727418,5138.12,would;mosqu;hous;right;maryland;nation;bill;firearm;counti;democrat,mass;year;christchurch;said;mosqu;attack;trump;'s;violenc;school
GunControl,Mar,ER_L,128,233,nouns,1303,0.189138,0.777311,3802.05,maryland;shooting;firearm;zealand;people;new;law;control;bill;county,state;control;trump;zealand;law;shooting;violence;school;people;new
GunControl,Mar,R_RC,561,212,tokens,2978,0.117177,0.83217,6916.34,amend;;attack;right;democrat;hous;ban;bill;one;would,violenc;ban;year;said;;christchurch;one;mosqu;attack;polic
GunControl,Mar,R_RC,561,212,nouns,2103,0.13616,0.860106,5236.83,people;state;new;law;shooting;firearm;zealand;house;bill;control,year;christchurch;new;mosque;shooting;people;zealand;control;police;law
GunControl,Mar,C_ER,328,128,tokens,2114,0.167462,0.730635,5611.26,firearm;march;nation;one;ardern;ban;say;christchurch;polic;violenc,would;hous;right;democrat;counti;firearm;maryland;bill;nation;report
GunControl,Mar,C_ER,328,128,nouns,1474,0.184093,0.801193,4253.65,control;year;people;shooting;police;zealand;mosque;christchurch;law;new,shooting;maryland;county;zealand;law;control;new;bill;people;firearm
GunControl,Mar,C_R,328,561,tokens,3174,0.108726,0.844523,8690.09,say;kill;violenc;two;ban;ardern;year;mosqu;christchurch;polic,;attack;one;democrat;hous;two;would;right;ban;bill
GunControl,Mar,C_R,328,561,nouns,2320,0.125809,0.864228,6697.62,control;year;christchurch;mosque;people;police;shooting;zealand;new;law,people;house;bill;shooting;firearm;zealand;state;control;law;new
GunControl,Mar,C_RC,328,212,tokens,2371,0.0985313,0.894629,4685.28,attack;school;minist;firearm;nation;ardern;ban;violenc;one;march,weapon;minist;ardern;firearm;school;violenc;ban;nation;attack;one
GunControl,Mar,C_RC,328,212,nouns,1637,0.102607,0.940879,3405.73,violence;year;christchurch;mosque;new;zealand;police;people;shooting;law,year;police;control;people;shooting;zealand;christchurch;law;new;mosque
GunControl,Mar,C_LC,328,751,tokens,3440,0.0846705,0.91564,7434.53,minist;school;nation;march;ban;violenc;state;control;ardern;firearm,firearm;minist;weapon;state;attack;ardern;violenc;control;nation;school
GunControl,Mar,C_LC,328,751,nouns,2548,0.0945557,0.952637,5941.35,control;christchurch;year;mosque;zealand;police;law;people;shooting;new,school;mosque;christchurch;year;people;zealand;new;law;police;shooting
GunControl,Mar,C_L,328,233,tokens,2465,0.115412,0.839393,6061.45,firearm;nation;christchurch;say;ardern;march;ban;violenc;polic;,prime;minist;ardern;report;mass;christchurch;violenc;attack;school;trump
GunControl,Mar,C_L,328,233,nouns,1692,0.123383,0.894704,4359.45,violence;year;law;people;shooting;zealand;new;mosque;police;christchurch,control;state;trump;school;shooting;zealand;law;new;violence;people
GunControl,Mar,LC_R,751,561,tokens,3905,0.105755,0.819493,13206.8,ardern;say;violenc;school;nation;attack;polic;christchurch;mosqu;kill,weapon;amend;ban;democrat;bill;hous;attack;would;right;firearm
GunControl,Mar,LC_R,751,561,nouns,2948,0.127419,0.841407,10734.4,school;christchurch;mosque;year;police;people;shooting;law;new;zealand,people;house;shooting;bill;zealand;law;state;new;firearm;control
GunControl,Mar,LC_RC,751,212,tokens,3238,0.0996422,0.903696,6207.97,rifl;firearm;minist;weapon;state;violenc;school;ardern;control;nation,minist;weapon;ardern;nation;ban;firearm;school;violenc;state;control
GunControl,Mar,LC_RC,751,212,nouns,2343,0.104743,0.946735,4548.49,school;year;mosque;christchurch;people;zealand;shooting;law;police;new,year;control;police;people;mosque;christchurch;zealand;law;new;shooting
GunControl,Mar,L_R,233,561,tokens,3071,0.118061,0.820868,7594.73,kill;mass;year;christchurch;said;attack;violenc;trump;mosqu;school,amend;;attack;hous;firearm;right;would;bill;democrat;ban
GunControl,Mar,L_R,233,561,nouns,2169,0.139794,0.833531,5797.94,control;school;people;violence;state;trump;law;zealand;new;shooting,people;house;shooting;bill;law;firearm;zealand;new;control;state
GunControl,Mar,L_RC,233,212,tokens,2176,0.129997,0.809063,5375.63,nation;school;report;attack;mass;minist;prime;violenc;trump;ardern,weapon;ardern;nation;say;polic;attack;violenc;ban;firearm;school
GunControl,Mar,L_RC,233,212,nouns,1436,0.137153,0.884988,3831.35,state;violence;control;trump;people;law;shooting;zealand;new;school,year;control;new;mosque;law;christchurch;people;zealand;police;shooting
GunControl,Mar,L_LC,233,751,tokens,3313,0.103896,0.882634,7225.37,minist;prime;ardern;report;mass;violenc;state;school;trump;control,rifl;firearm;minist;weapon;state;school;violenc;control;nation;ardern
GunControl,Mar,L_LC,233,751,nouns,2404,0.119448,0.91293,5721.43,state;trump;violence;control;people;zealand;law;shooting;school;new,school;year;mosque;christchurch;people;zealand;shooting;new;law;police
GunControl,Apr,ER_R,71,368,tokens,2119,0.153727,0.818659,3192.56,chicago;day;bill;time;school;polic;american;new;report;democrat,presid;violenc;use;new;said;polic;right;firearm;bill;peopl
GunControl,Apr,ER_R,71,368,nouns,1396,0.165012,0.843137,2110.08,police;state;year;law;time;new;bill;shooting;school;control,new;violence;police;people;firearm;year;bill;control;state;law
GunControl,Apr,ER_RC,71,157,tokens,1442,0.187307,0.699559,3007.74,kill;day;murder;american;chicago;time;bill;report;school;democrat,nation;'s;old;bill;shot;citi;peopl;firearm;man;two
GunControl,Apr,ER_RC,71,157,nouns,902,0.198828,0.737151,2018.54,police;state;law;shooting;time;year;control;new;school;bill,people;control;city;man;violence;law;shooting;year;bill;police
GunControl,Apr,ER_LC,71,497,tokens,2493,0.193029,0.739569,4298.81,american;day;democrat;school;bill;law;control;state;report;time,zealand;man;report;control;old;school;law;shot;violenc;two
GunControl,Apr,ER_LC,71,497,nouns,1762,0.21415,0.756004,3023.18,state;law;police;shooting;bill;year;school;control;new;time,zealand;man;year;violence;people;law;shooting;police;school;new
GunControl,Apr,ER_L,71,148,tokens,1384,0.169955,0.740598,2719.82,american;chicago;day;polic;bill;time;law;democrat;school;new,act;'s;two;trump;nra;said;democrat;school;violenc;new
GunControl,Apr,ER_L,71,148,nouns,858,0.179851,0.726711,1771.74,state;law;police;school;new;year;time;control;shooting;bill,control;group;new;trump;nra;year;school;shooting;violence;people
GunControl,Apr,R_RC,368,157,tokens,2404,0.14277,0.803122,5899.06,hous;democrat;presid;polic;violenc;use;bill;peopl;right;new,old;two;peopl;bill;man;polic;shot;violenc;new;citi
GunControl,Apr,R_RC,368,157,nouns,1631,0.1662,0.791126,4415.01,new;police;violence;people;firearm;state;law;bill;control;year,people;control;city;violence;law;man;bill;year;shooting;police
GunControl,Apr,C_ER,239,71,tokens,1745,0.181861,0.741584,3337.27,';would;old;zealand;bill;hous;one;man;school;shot,synagogu;chicago;day;report;time;democrat;american;school;one;bill
GunControl,Apr,C_ER,239,71,nouns,1145,0.189369,0.766929,2215.15,bill;school;man;people;violence;year;new;law;shooting;police,state;law;year;school;bill;police;shooting;control;new;time
GunControl,Apr,C_R,239,368,tokens,2597,0.119147,0.824941,6797.24,hous;man;two;kill;school;violenc;new;polic;bill;shot,democrat;one;presid;bill;violenc;polic;firearm;right;use;new
GunControl,Apr,C_R,239,368,nouns,1827,0.140485,0.808338,5200.92,bill;school;man;people;shooting;new;year;violence;police;law,new;people;violence;police;firearm;law;state;control;year;bill
GunControl,Apr,C_RC,239,157,tokens,2080,0.12519,0.843852,4462.45,would;shot;man;school;control;hous;bill;one;old;zealand,hous;nation;old;firearm;one;man;citi;control;shot;bill
GunControl,Apr,C_RC,239,157,nouns,1418,0.137743,0.873584,3304.66,bill;school;man;people;new;shooting;year;violence;law;police,people;control;city;violence;man;law;year;bill;police;shooting
GunControl,Apr,C_LC,239,497,tokens,2914,0.0908341,0.903783,5824.04,old;one;law;school;shot;control;bill;state;man;hous,zealand;man;say;report;school;shot;law;one;control;old
GunControl,Apr,C_LC,239,497,nouns,2114,0.106766,0.915486,4619.5,bill;school;man;people;shooting;law;year;violence;police;new,zealand;man;law;shooting;violence;school;people;year;police;new
GunControl,Apr,C_L,239,148,tokens,2010,0.134116,0.789682,4589,zealand;bill;control;shot;hous;school;man;old;one;polic,us;nation;school;act;report;nra;mass;trump;one;democrat
GunControl,Apr,C_L,239,148,nouns,1363,0.148468,0.810934,3353.58,bill;school;man;people;new;shooting;year;law;police;violence,group;control;new;trump;year;violence;people;school;shooting;nra
GunControl,Apr,LC_R,497,368,tokens,3145,0.115802,0.803752,9266.94,zealand;say;man;report;two;shot;violenc;old;kill;school,ban;bill;state;democrat;hous;firearm;presid;right;use;violenc
GunControl,Apr,LC_R,497,368,nouns,2287,0.141596,0.772454,7348.2,zealand;man;law;people;new;violence;year;police;school;shooting,new;state;people;bill;law;year;police;firearm;control;violence
GunControl,Apr,LC_RC,497,157,tokens,2728,0.133431,0.818967,5968.59,bill;say;man;zealand;report;control;school;old;shot;law,nation;old;firearm;citi;man;control;state;shot;law;bill
GunControl,Apr,LC_RC,497,157,nouns,1955,0.156637,0.845421,4688.17,zealand;man;people;year;police;law;school;shooting;new;violence,people;control;city;year;shooting;police;man;law;bill;violence
GunControl,Apr,L_R,148,368,tokens,2301,0.126793,0.821695,4918.69,report;democrat;two;trump;kill;said;school;violenc;nra;new,democrat;presid;polic;violenc;said;right;new;bill;use;firearm
GunControl,Apr,L_R,148,368,nouns,1557,0.147,0.76875,3619.2,group;year;house;people;violence;shooting;school;trump;nra;new,new;violence;police;firearm;people;bill;control;year;law;state
GunControl,Apr,L_RC,148,157,tokens,1762,0.160726,0.74506,4484.44,nation;act;report;'s;new;school;nra;kill;democrat;trump,firearm;man;'s;citi;control;law;shot;bill;new;polic
