topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
AsylumSeekers,ER_RC,0,Jan,108,257,36,86,0.7595,0.8424,768,10.94
AsylumSeekers,ER_R,6,Jan,108,239,36,80,0.7009,0.7125,768,12.37
AsylumSeekers,ER_R,0,Jan,108,239,36,80,0.6871,0.659,768,12.42
AsylumSeekers,ER_R,8,Jan,108,239,36,80,0.7067,0.6465,768,12.77
AsylumSeekers,ER_R,3,Jan,108,239,36,80,0.692,0.7208,768,13.00
AsylumSeekers,ER_R,1,Jan,108,239,36,80,0.6753,0.7007,768,13.31
AsylumSeekers,ER_R,7,Jan,108,239,36,80,0.662,0.716,768,13.59
AsylumSeekers,ER_R,9,Jan,108,239,36,80,0.6966,0.7056,768,13.60
AsylumSeekers,ER_R,4,Jan,108,239,36,80,0.6975,0.6868,768,13.87
AsylumSeekers,ER_R,5,Jan,108,239,36,80,0.7031,0.6854,768,14.14
AsylumSeekers,ER_R,2,Jan,108,239,36,80,0.7002,0.6514,768,14.57
AsylumSeekers,ER_LC,1,Jan,108,849,36,283,0.7868,0.8275,768,3.66
AsylumSeekers,ER_LC,0,Jan,108,849,36,283,0.7572,0.7647,768,5.69
AsylumSeekers,ER_RC,1,Jan,108,257,36,86,0.8132,0.7519,768,10.10
AsylumSeekers,ER_LC,2,Jan,108,849,36,283,0.7476,0.7806,768,3.41
AsylumSeekers,ER_RC,2,Jan,108,257,36,86,0.7667,0.7784,768,10.56
AsylumSeekers,ER_RC,3,Jan,108,257,36,86,0.7794,0.7842,768,10.69
AsylumSeekers,ER_RC,4,Jan,108,257,36,86,0.7804,0.8375,768,10.55
AsylumSeekers,ER_RC,8,Jan,108,257,36,86,0.7829,0.7219,768,10.04
AsylumSeekers,ER_RC,6,Jan,108,257,36,86,0.8267,0.7855,768,10.66
AsylumSeekers,ER_RC,5,Jan,108,257,36,86,0.7878,0.8007,768,11.00
AsylumSeekers,ER_LC,5,Jan,108,849,36,283,0.7739,0.7823,768,2.50
AsylumSeekers,ER_RC,7,Jan,108,257,36,86,0.7666,0.7868,768,10.56
AsylumSeekers,ER_LC,3,Jan,108,849,36,283,0.7769,0.8096,768,4.88
AsylumSeekers,ER_RC,9,Jan,108,257,36,86,0.7884,0.7901,768,10.93
AsylumSeekers,ER_LC,4,Jan,108,849,36,283,0.7585,0.8465,768,4.69
AsylumSeekers,ER_LC,6,Jan,108,849,36,283,0.7299,0.8169,768,4.05
AsylumSeekers,ER_LC,9,Jan,108,849,36,283,0.7624,0.8222,768,3.59
AsylumSeekers,ER_LC,8,Jan,108,849,36,283,0.7493,0.7409,768,4.14
AsylumSeekers,ER_LC,7,Jan,108,849,36,283,0.7646,0.7876,768,5.13
AsylumSeekers,ER_L,2,Jan,108,185,36,62,0.7519,0.7724,768,9.44
AsylumSeekers,ER_L,4,Jan,108,185,36,62,0.7582,0.7307,768,9.28
AsylumSeekers,ER_L,0,Jan,108,185,36,62,0.7571,0.7446,768,10.09
AsylumSeekers,ER_L,5,Jan,108,185,36,62,0.7605,0.711,768,9.89
AsylumSeekers,ER_L,3,Jan,108,185,36,62,0.7601,0.7899,768,10.88
AsylumSeekers,ER_L,1,Jan,108,185,36,62,0.7315,0.7921,768,11.10
AsylumSeekers,ER_L,6,Jan,108,185,36,62,0.7858,0.7343,768,9.37
AsylumSeekers,ER_L,8,Jan,108,185,36,62,0.8041,0.6949,768,9.43
AsylumSeekers,ER_L,7,Jan,108,185,36,62,0.7263,0.8383,768,10.41
AsylumSeekers,ER_L,9,Jan,108,185,36,62,0.7567,0.6927,768,11.53
AsylumSeekers,C_ER,0,Jan,349,108,117,36,0.7924,0.8568,768,13.99
AsylumSeekers,R_RC,0,Jan,239,257,80,86,0.5958,0.5903,768,25.91
AsylumSeekers,R_RC,1,Jan,239,257,80,86,0.6116,0.5948,768,25.51
AsylumSeekers,R_RC,3,Jan,239,257,80,86,0.6012,0.6176,768,25.94
AsylumSeekers,R_RC,2,Jan,239,257,80,86,0.6078,0.6644,768,27.83
AsylumSeekers,R_RC,4,Jan,239,257,80,86,0.603,0.6193,768,27.32
AsylumSeekers,R_RC,9,Jan,239,257,80,86,0.6245,0.6247,768,24.89
AsylumSeekers,R_RC,5,Jan,239,257,80,86,0.6021,0.6372,768,27.28
AsylumSeekers,R_RC,8,Jan,239,257,80,86,0.5876,0.5907,768,27.10
AsylumSeekers,R_RC,6,Jan,239,257,80,86,0.6223,0.6265,768,28.77
AsylumSeekers,C_ER,1,Jan,349,108,117,36,0.7875,0.7585,768,13.92
AsylumSeekers,R_RC,7,Jan,239,257,80,86,0.5611,0.626,768,32.00
AsylumSeekers,C_ER,2,Jan,349,108,117,36,0.7905,0.8429,768,14.87
AsylumSeekers,C_ER,4,Jan,349,108,117,36,0.8102,0.8515,768,12.59
AsylumSeekers,C_ER,3,Jan,349,108,117,36,0.7791,0.7949,768,13.66
AsylumSeekers,C_ER,6,Jan,349,108,117,36,0.8369,0.7276,768,12.71
AsylumSeekers,C_ER,5,Jan,349,108,117,36,0.7775,0.8504,768,13.26
AsylumSeekers,C_ER,7,Jan,349,108,117,36,0.7882,0.8462,768,13.58
AsylumSeekers,C_ER,8,Jan,349,108,117,36,0.8152,0.8611,768,13.99
AsylumSeekers,C_ER,9,Jan,349,108,117,36,0.8188,0.8483,768,13.54
AsylumSeekers,C_R,0,Jan,349,239,117,80,0.6535,0.68,768,34.21
AsylumSeekers,C_R,2,Jan,349,239,117,80,0.65,0.6268,768,32.75
AsylumSeekers,C_R,3,Jan,349,239,117,80,0.6188,0.6402,768,31.96
AsylumSeekers,C_R,1,Jan,349,239,117,80,0.5851,0.6925,768,36.88
AsylumSeekers,C_R,5,Jan,349,239,117,80,0.632,0.6353,768,33.15
AsylumSeekers,C_R,4,Jan,349,239,117,80,0.6091,0.703,768,33.90
AsylumSeekers,C_R,6,Jan,349,239,117,80,0.6558,0.5833,768,32.32
AsylumSeekers,C_R,7,Jan,349,239,117,80,0.6084,0.6886,768,34.51
AsylumSeekers,C_R,8,Jan,349,239,117,80,0.5891,0.6666,768,35.74
AsylumSeekers,C_RC,0,Jan,349,257,117,86,0.6265,0.5721,768,34.98
AsylumSeekers,C_R,9,Jan,349,239,117,80,0.6641,0.6054,768,36.65
AsylumSeekers,C_LC,1,Jan,349,849,117,283,0.5797,0.5999,768,18.61
AsylumSeekers,C_LC,0,Jan,349,849,117,283,0.5644,0.6286,768,20.10
AsylumSeekers,C_RC,3,Jan,349,257,117,86,0.6029,0.6233,768,32.98
AsylumSeekers,C_RC,2,Jan,349,257,117,86,0.6018,0.5721,768,34.26
AsylumSeekers,C_RC,1,Jan,349,257,117,86,0.5983,0.5996,768,36.27
AsylumSeekers,C_RC,6,Jan,349,257,117,86,0.6115,0.5755,768,32.16
AsylumSeekers,C_RC,5,Jan,349,257,117,86,0.6078,0.6008,768,33.08
AsylumSeekers,C_RC,4,Jan,349,257,117,86,0.6015,0.5938,768,36.55
AsylumSeekers,C_RC,7,Jan,349,257,117,86,0.584,0.6593,768,35.20
AsylumSeekers,C_RC,9,Jan,349,257,117,86,0.6131,0.6411,768,32.21
AsylumSeekers,C_RC,8,Jan,349,257,117,86,0.6092,0.6411,768,34.73
AsylumSeekers,C_LC,2,Jan,349,849,117,283,0.6032,0.5826,768,19.02
AsylumSeekers,C_LC,3,Jan,349,849,117,283,0.5932,0.6036,768,19.13
AsylumSeekers,C_LC,4,Jan,349,849,117,283,0.5854,0.6102,768,17.89
AsylumSeekers,C_LC,5,Jan,349,849,117,283,0.6054,0.6377,768,19.36
AsylumSeekers,C_LC,6,Jan,349,849,117,283,0.6144,0.5455,768,20.08
AsylumSeekers,C_LC,7,Jan,349,849,117,283,0.5859,0.6096,768,17.87
