topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
AsylumSeekers,ER_RC,0,Jan,108,257,36,86,0.7975,0.811,768,9.66
AsylumSeekers,ER_R,8,Jan,108,239,36,80,0.7111,0.6896,768,9.77
AsylumSeekers,ER_R,0,Jan,108,239,36,80,0.7025,0.6389,768,10.03
AsylumSeekers,ER_R,3,Jan,108,239,36,80,0.7085,0.7111,768,10.22
AsylumSeekers,ER_R,1,Jan,108,239,36,80,0.6855,0.6833,768,10.30
AsylumSeekers,ER_R,7,Jan,108,239,36,80,0.6814,0.7188,768,10.37
AsylumSeekers,ER_R,4,Jan,108,239,36,80,0.7202,0.6743,768,10.54
AsylumSeekers,ER_R,6,Jan,108,239,36,80,0.7371,0.6687,768,10.59
AsylumSeekers,ER_R,5,Jan,108,239,36,80,0.6966,0.6778,768,10.92
AsylumSeekers,ER_R,9,Jan,108,239,36,80,0.6882,0.7104,768,11.51
AsylumSeekers,ER_R,2,Jan,108,239,36,80,0.6956,0.6972,768,11.87
AsylumSeekers,ER_LC,1,Jan,108,849,36,283,0.7982,0.7786,768,4.82
AsylumSeekers,ER_LC,0,Jan,108,849,36,283,0.7688,0.7887,768,5.82
AsylumSeekers,ER_RC,1,Jan,108,257,36,86,0.8186,0.7784,768,9.09
AsylumSeekers,ER_RC,2,Jan,108,257,36,86,0.8027,0.8317,768,9.55
AsylumSeekers,ER_RC,4,Jan,108,257,36,86,0.7807,0.8295,768,9.20
AsylumSeekers,ER_RC,3,Jan,108,257,36,86,0.8112,0.7959,768,9.94
AsylumSeekers,ER_RC,7,Jan,108,257,36,86,0.796,0.8156,768,9.52
AsylumSeekers,ER_RC,8,Jan,108,257,36,86,0.8112,0.7645,768,9.47
AsylumSeekers,ER_RC,6,Jan,108,257,36,86,0.8341,0.7855,768,9.78
AsylumSeekers,ER_RC,9,Jan,108,257,36,86,0.7948,0.7981,768,9.49
AsylumSeekers,ER_RC,5,Jan,108,257,36,86,0.8044,0.8343,768,10.17
AsylumSeekers,ER_LC,2,Jan,108,849,36,283,0.7918,0.8185,768,4.60
AsylumSeekers,ER_LC,3,Jan,108,849,36,283,0.7841,0.794,768,5.33
AsylumSeekers,ER_LC,5,Jan,108,849,36,283,0.7862,0.7957,768,3.76
AsylumSeekers,ER_LC,4,Jan,108,849,36,283,0.7708,0.8407,768,5.14
AsylumSeekers,ER_LC,6,Jan,108,849,36,283,0.7854,0.8059,768,4.63
AsylumSeekers,ER_LC,9,Jan,108,849,36,283,0.7813,0.7677,768,4.48
AsylumSeekers,ER_LC,8,Jan,108,849,36,283,0.7963,0.7733,768,4.86
AsylumSeekers,ER_LC,7,Jan,108,849,36,283,0.7759,0.8374,768,5.59
AsylumSeekers,ER_L,2,Jan,108,185,36,62,0.746,0.7702,768,8.74
AsylumSeekers,ER_L,0,Jan,108,185,36,62,0.7598,0.7527,768,9.23
AsylumSeekers,ER_L,1,Jan,108,185,36,62,0.7375,0.7227,768,9.27
AsylumSeekers,ER_L,3,Jan,108,185,36,62,0.7552,0.8221,768,8.97
AsylumSeekers,ER_L,4,Jan,108,185,36,62,0.7677,0.7746,768,9.07
AsylumSeekers,ER_L,6,Jan,108,185,36,62,0.779,0.7204,768,7.95
AsylumSeekers,ER_L,5,Jan,108,185,36,62,0.7613,0.703,768,9.26
AsylumSeekers,ER_L,7,Jan,108,185,36,62,0.7294,0.7679,768,9.08
AsylumSeekers,ER_L,8,Jan,108,185,36,62,0.7765,0.6626,768,8.98
AsylumSeekers,ER_L,9,Jan,108,185,36,62,0.754,0.7146,768,8.85
AsylumSeekers,C_ER,0,Jan,349,108,117,36,0.8081,0.875,768,9.86
AsylumSeekers,R_RC,0,Jan,239,257,80,86,0.6203,0.6435,768,21.88
AsylumSeekers,R_RC,2,Jan,239,257,80,86,0.5955,0.6823,768,18.06
AsylumSeekers,R_RC,3,Jan,239,257,80,86,0.6337,0.6497,768,21.22
AsylumSeekers,R_RC,4,Jan,239,257,80,86,0.6362,0.6135,768,20.80
AsylumSeekers,R_RC,1,Jan,239,257,80,86,0.6274,0.6094,768,22.03
AsylumSeekers,R_RC,7,Jan,239,257,80,86,0.6404,0.6693,768,20.54
AsylumSeekers,R_RC,5,Jan,239,257,80,86,0.6239,0.643,768,21.37
AsylumSeekers,C_ER,1,Jan,349,108,117,36,0.8002,0.7821,768,9.66
AsylumSeekers,R_RC,8,Jan,239,257,80,86,0.6066,0.6501,768,20.26
AsylumSeekers,R_RC,9,Jan,239,257,80,86,0.657,0.6073,768,19.98
AsylumSeekers,R_RC,6,Jan,239,257,80,86,0.6311,0.6381,768,22.20
AsylumSeekers,C_ER,2,Jan,349,108,117,36,0.7986,0.8761,768,10.36
AsylumSeekers,C_ER,3,Jan,349,108,117,36,0.7906,0.8184,768,11.03
AsylumSeekers,C_ER,4,Jan,349,108,117,36,0.8198,0.8162,768,10.32
AsylumSeekers,C_ER,5,Jan,349,108,117,36,0.802,0.812,768,10.38
AsylumSeekers,C_ER,6,Jan,349,108,117,36,0.8369,0.7543,768,11.14
AsylumSeekers,C_ER,8,Jan,349,108,117,36,0.8171,0.8665,768,10.35
AsylumSeekers,C_ER,9,Jan,349,108,117,36,0.8253,0.7735,768,10.30
AsylumSeekers,C_ER,7,Jan,349,108,117,36,0.7819,0.8739,768,11.54
AsylumSeekers,C_R,1,Jan,349,239,117,80,0.6251,0.6902,768,23.60
AsylumSeekers,C_R,2,Jan,349,239,117,80,0.6549,0.6896,768,23.81
AsylumSeekers,C_R,0,Jan,349,239,117,80,0.65,0.7073,768,25.00
AsylumSeekers,C_R,3,Jan,349,239,117,80,0.6575,0.6837,768,24.25
AsylumSeekers,C_R,6,Jan,349,239,117,80,0.6757,0.6817,768,21.43
AsylumSeekers,C_R,4,Jan,349,239,117,80,0.6196,0.73,768,24.75
AsylumSeekers,C_R,5,Jan,349,239,117,80,0.6467,0.6396,768,22.23
AsylumSeekers,C_R,7,Jan,349,239,117,80,0.6702,0.6968,768,25.30
AsylumSeekers,C_R,9,Jan,349,239,117,80,0.664,0.6373,768,24.25
AsylumSeekers,C_R,8,Jan,349,239,117,80,0.6344,0.7106,768,25.13
AsylumSeekers,C_RC,0,Jan,349,257,117,86,0.6238,0.5864,768,24.95
AsylumSeekers,C_RC,2,Jan,349,257,117,86,0.6133,0.5647,768,22.68
AsylumSeekers,C_RC,1,Jan,349,257,117,86,0.6099,0.5861,768,24.89
AsylumSeekers,C_LC,0,Jan,349,849,117,283,0.5863,0.6608,768,15.29
AsylumSeekers,C_LC,1,Jan,349,849,117,283,0.5967,0.6394,768,14.54
AsylumSeekers,C_RC,6,Jan,349,257,117,86,0.6176,0.5681,768,23.12
AsylumSeekers,C_RC,4,Jan,349,257,117,86,0.6138,0.6186,768,24.73
AsylumSeekers,C_RC,7,Jan,349,257,117,86,0.609,0.6593,768,23.52
AsylumSeekers,C_RC,5,Jan,349,257,117,86,0.6054,0.6271,768,24.60
AsylumSeekers,C_RC,3,Jan,349,257,117,86,0.6108,0.6032,768,29.13
AsylumSeekers,C_RC,9,Jan,349,257,117,86,0.6163,0.6124,768,24.10
AsylumSeekers,C_RC,8,Jan,349,257,117,86,0.6035,0.6268,768,25.74
AsylumSeekers,C_LC,2,Jan,349,849,117,283,0.6206,0.6261,768,13.97
AsylumSeekers,C_LC,3,Jan,349,849,117,283,0.6051,0.5958,768,14.75
AsylumSeekers,C_LC,4,Jan,349,849,117,283,0.6013,0.6661,768,14.26
AsylumSeekers,C_LC,5,Jan,349,849,117,283,0.6093,0.6495,768,15.16
AsylumSeekers,C_LC,6,Jan,349,849,117,283,0.6195,0.5609,768,14.30
AsylumSeekers,C_LC,7,Jan,349,849,117,283,0.5964,0.6096,768,14.26
AsylumSeekers,C_LC,8,Jan,349,849,117,283,0.5967,0.6077,768,14.31
AsylumSeekers,C_LC,9,Jan,349,849,117,283,0.6159,0.596,768,14.06
AsylumSeekers,C_L,0,Jan,349,185,117,62,0.7328,0.7845,768,15.26
AsylumSeekers,C_L,1,Jan,349,185,117,62,0.7171,0.7319,768,15.20
AsylumSeekers,C_L,2,Jan,349,185,117,62,0.7279,0.739,768,14.34
AsylumSeekers,C_L,3,Jan,349,185,117,62,0.7592,0.6603,768,15.15
AsylumSeekers,LC_R,0,Jan,849,239,283,80,0.6178,0.6634,768,11.82
AsylumSeekers,C_L,4,Jan,349,185,117,62,0.7493,0.7309,768,16.92
AsylumSeekers,C_L,5,Jan,349,185,117,62,0.742,0.7518,768,15.66
