topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
IllegalImmi,ER_LC,2,Jan,376,1134,125,379,0.7983,0.8302,1024,18.59
IllegalImmi,ER_R,9,Jan,376,652,125,218,0.6162,0.6068,1024,20.00
IllegalImmi,ER_R,2,Jan,376,652,125,218,0.6366,0.6109,1024,20.14
IllegalImmi,ER_R,4,Jan,376,652,125,218,0.648,0.5937,1024,20.57
IllegalImmi,ER_R,3,Jan,376,652,125,218,0.6501,0.6269,1024,21.19
IllegalImmi,ER_R,0,Jan,376,652,125,218,0.645,0.6411,1024,21.76
IllegalImmi,ER_R,7,Jan,376,652,125,218,0.6498,0.6212,1024,22.27
IllegalImmi,ER_R,6,Jan,376,652,125,218,0.6186,0.6137,1024,22.91
IllegalImmi,ER_RC,0,Jan,375,327,126,109,0.7473,0.8662,1024,23.09
IllegalImmi,ER_R,8,Jan,376,652,125,218,0.6181,0.675,1024,23.89
IllegalImmi,ER_RC,6,Jan,375,327,126,109,0.7833,0.7788,1024,23.90
IllegalImmi,ER_RC,7,Jan,375,327,126,109,0.7781,0.7596,1024,24.14
IllegalImmi,ER_LC,0,Jan,376,1134,125,379,0.7857,0.8088,1024,24.51
IllegalImmi,ER_R,5,Jan,376,652,125,218,0.6508,0.656,1024,24.82
IllegalImmi,ER_LC,1,Jan,376,1134,125,379,0.8097,0.7838,1024,24.77
IllegalImmi,ER_RC,3,Jan,375,327,126,109,0.7744,0.7471,1024,26.16
IllegalImmi,ER_RC,4,Jan,375,327,126,109,0.7977,0.7874,1024,26.52
IllegalImmi,ER_R,1,Jan,376,652,125,218,0.6298,0.6479,1024,27.63
IllegalImmi,ER_RC,5,Jan,375,327,126,109,0.7748,0.7849,1024,27.54
IllegalImmi,ER_RC,9,Jan,375,327,126,109,0.7662,0.78,1024,30.55
IllegalImmi,ER_RC,8,Jan,375,327,126,109,0.7697,0.7928,1024,30.65
IllegalImmi,ER_RC,1,Jan,375,327,126,109,0.7689,0.8105,1024,33.69
IllegalImmi,ER_RC,2,Jan,375,327,126,109,0.7524,0.8399,1024,35.44
IllegalImmi,ER_LC,3,Jan,376,1134,125,379,0.7868,0.7742,1024,18.52
IllegalImmi,ER_LC,5,Jan,376,1134,125,379,0.7948,0.7929,1024,18.84
IllegalImmi,ER_LC,4,Jan,376,1134,125,379,0.7995,0.789,1024,20.39
IllegalImmi,ER_LC,9,Jan,376,1134,125,379,0.7988,0.7822,1024,19.74
IllegalImmi,ER_LC,6,Jan,376,1134,125,379,0.7899,0.8195,1024,22.74
IllegalImmi,ER_LC,7,Jan,376,1134,125,379,0.7992,0.8208,1024,24.37
IllegalImmi,ER_LC,8,Jan,376,1134,125,379,0.7766,0.8421,1024,24.66
IllegalImmi,ER_L,0,Jan,376,259,125,87,0.7708,0.8058,1024,24.51
IllegalImmi,ER_L,1,Jan,376,259,125,87,0.7646,0.7593,1024,26.55
IllegalImmi,ER_L,8,Jan,376,259,125,87,0.7772,0.7886,1024,23.98
IllegalImmi,ER_L,9,Jan,376,259,125,87,0.7842,0.7828,1024,23.80
IllegalImmi,ER_L,3,Jan,376,259,125,87,0.7551,0.7203,1024,26.66
IllegalImmi,ER_L,4,Jan,376,259,125,87,0.7772,0.7811,1024,27.10
IllegalImmi,ER_L,7,Jan,376,259,125,87,0.7778,0.7638,1024,30.00
IllegalImmi,ER_L,5,Jan,376,259,125,87,0.7509,0.7861,1024,33.43
IllegalImmi,ER_L,6,Jan,376,259,125,87,0.7635,0.804,1024,33.97
IllegalImmi,ER_L,2,Jan,376,259,125,87,0.7652,0.8063,1024,34.82
IllegalImmi,R_RC,0,Jan,652,327,218,109,0.6882,0.6766,1024,50.65
IllegalImmi,C_ER,5,Jan,492,375,164,126,0.7858,0.7843,1024,28.87
IllegalImmi,C_ER,6,Jan,492,375,164,126,0.7861,0.8075,1024,28.81
IllegalImmi,C_R,1,Jan,492,652,164,218,0.6943,0.7045,1024,20.60
IllegalImmi,C_ER,2,Jan,492,375,164,126,0.7588,0.8154,1024,33.15
IllegalImmi,C_ER,3,Jan,492,375,164,126,0.7919,0.8075,1024,32.14
IllegalImmi,C_R,0,Jan,492,652,164,218,0.7027,0.6993,1024,21.77
IllegalImmi,C_ER,0,Jan,492,375,164,126,0.7793,0.7855,1024,38.26
IllegalImmi,C_ER,1,Jan,492,375,164,126,0.7604,0.8365,1024,36.34
IllegalImmi,C_ER,7,Jan,492,375,164,126,0.7795,0.7712,1024,31.15
IllegalImmi,C_R,2,Jan,492,652,164,218,0.6868,0.7397,1024,23.64
IllegalImmi,R_RC,2,Jan,652,327,218,109,0.6604,0.6812,1024,53.56
IllegalImmi,C_ER,4,Jan,492,375,164,126,0.7714,0.7871,1024,35.08
IllegalImmi,R_RC,8,Jan,652,327,218,109,0.6802,0.6651,1024,44.61
IllegalImmi,R_RC,9,Jan,652,327,218,109,0.6482,0.6835,1024,43.05
IllegalImmi,R_RC,1,Jan,652,327,218,109,0.667,0.6743,1024,57.43
IllegalImmi,R_RC,7,Jan,652,327,218,109,0.6825,0.6261,1024,47.15
IllegalImmi,R_RC,3,Jan,652,327,218,109,0.6657,0.6789,1024,55.67
IllegalImmi,R_RC,6,Jan,652,327,218,109,0.6746,0.672,1024,49.39
IllegalImmi,C_ER,8,Jan,492,375,164,126,0.7822,0.7998,1024,35.73
IllegalImmi,R_RC,4,Jan,652,327,218,109,0.6832,0.6858,1024,53.53
IllegalImmi,C_ER,9,Jan,492,375,164,126,0.7933,0.7636,1024,32.30
IllegalImmi,C_R,3,Jan,492,652,164,218,0.6919,0.6755,1024,19.48
IllegalImmi,C_R,5,Jan,492,652,164,218,0.6794,0.7115,1024,19.51
