topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
IllegalImmi,ER_R,4,Jan,376,652,125,218,0.6643,0.6731,768,10.75
IllegalImmi,ER_R,3,Jan,376,652,125,218,0.6704,0.6486,768,13.76
IllegalImmi,ER_R,0,Jan,376,652,125,218,0.6639,0.6686,768,14.02
IllegalImmi,ER_R,8,Jan,376,652,125,218,0.6604,0.7069,768,13.93
IllegalImmi,ER_R,6,Jan,376,652,125,218,0.6608,0.6704,768,14.01
IllegalImmi,ER_R,5,Jan,376,652,125,218,0.6934,0.6629,768,14.11
IllegalImmi,ER_R,7,Jan,376,652,125,218,0.6652,0.6869,768,14.40
IllegalImmi,ER_R,9,Jan,376,652,125,218,0.6591,0.6704,768,14.38
IllegalImmi,ER_R,1,Jan,376,652,125,218,0.671,0.6703,768,14.54
IllegalImmi,ER_R,2,Jan,376,652,125,218,0.6579,0.6892,768,14.62
IllegalImmi,ER_RC,0,Jan,375,327,126,109,0.7916,0.8332,768,18.38
IllegalImmi,ER_RC,1,Jan,375,327,126,109,0.8133,0.7995,768,13.47
IllegalImmi,ER_LC,0,Jan,376,1134,125,379,0.8429,0.8445,768,13.16
IllegalImmi,ER_RC,7,Jan,375,327,126,109,0.7842,0.7907,768,13.80
IllegalImmi,ER_RC,6,Jan,375,327,126,109,0.7973,0.7959,768,16.15
IllegalImmi,ER_RC,2,Jan,375,327,126,109,0.7774,0.8381,768,16.75
IllegalImmi,ER_RC,5,Jan,375,327,126,109,0.819,0.7702,768,16.73
IllegalImmi,ER_RC,3,Jan,375,327,126,109,0.7918,0.8262,768,17.16
IllegalImmi,ER_LC,1,Jan,376,1134,125,379,0.8379,0.8486,768,12.83
IllegalImmi,ER_RC,4,Jan,375,327,126,109,0.8094,0.8112,768,17.70
IllegalImmi,ER_RC,9,Jan,375,327,126,109,0.7917,0.8527,768,17.86
IllegalImmi,ER_LC,2,Jan,376,1134,125,379,0.8336,0.8739,768,8.88
IllegalImmi,ER_RC,8,Jan,375,327,126,109,0.8009,0.8389,768,19.91
IllegalImmi,ER_LC,3,Jan,376,1134,125,379,0.846,0.8338,768,13.03
IllegalImmi,ER_LC,4,Jan,376,1134,125,379,0.8447,0.858,768,12.92
IllegalImmi,ER_LC,6,Jan,376,1134,125,379,0.8371,0.8699,768,12.45
IllegalImmi,ER_LC,5,Jan,376,1134,125,379,0.8479,0.842,768,12.78
IllegalImmi,ER_LC,7,Jan,376,1134,125,379,0.8492,0.8565,768,12.32
IllegalImmi,ER_LC,8,Jan,376,1134,125,379,0.843,0.8593,768,12.15
IllegalImmi,ER_LC,9,Jan,376,1134,125,379,0.8461,0.8526,768,12.56
IllegalImmi,ER_L,2,Jan,376,259,125,87,0.7662,0.7926,768,17.30
IllegalImmi,R_RC,0,Jan,652,327,218,109,0.6806,0.6697,768,9.35
IllegalImmi,ER_L,0,Jan,376,259,125,87,0.7898,0.7943,768,21.99
IllegalImmi,ER_L,1,Jan,376,259,125,87,0.7759,0.7616,768,21.61
IllegalImmi,ER_L,3,Jan,376,259,125,87,0.7866,0.7598,768,20.64
IllegalImmi,R_RC,1,Jan,652,327,218,109,0.6648,0.6743,768,9.00
