topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
ClimateChange,ER_R,6,Jan,93,269,31,90,0.6455,0.6075,768,9.85
ClimateChange,ER_R,2,Jan,93,269,31,90,0.6306,0.603,768,10.12
ClimateChange,ER_R,3,Jan,93,269,31,90,0.6038,0.6792,768,10.19
ClimateChange,ER_R,5,Jan,93,269,31,90,0.6181,0.5658,768,10.31
ClimateChange,ER_R,8,Jan,93,269,31,90,0.6424,0.538,768,10.50
ClimateChange,ER_R,9,Jan,93,269,31,90,0.6427,0.5213,768,10.51
ClimateChange,ER_R,7,Jan,93,269,31,90,0.6076,0.6676,768,10.87
ClimateChange,ER_RC,0,Jan,93,385,31,129,0.8069,0.7012,768,11.09
ClimateChange,ER_R,0,Jan,93,269,31,90,0.6175,0.5758,768,11.56
ClimateChange,ER_R,1,Jan,93,269,31,90,0.6152,0.5869,768,11.81
ClimateChange,ER_R,4,Jan,93,269,31,90,0.6128,0.6308,768,12.15
ClimateChange,ER_LC,1,Jan,93,1507,31,503,0.7842,0.8354,768,6.28
ClimateChange,ER_LC,0,Jan,93,1507,31,503,0.8137,0.7225,768,6.83
ClimateChange,ER_RC,1,Jan,93,385,31,129,0.7787,0.7851,768,10.22
ClimateChange,ER_RC,2,Jan,93,385,31,129,0.7905,0.7528,768,10.02
ClimateChange,ER_RC,4,Jan,93,385,31,129,0.789,0.7406,768,10.17
ClimateChange,ER_RC,5,Jan,93,385,31,129,0.795,0.7979,768,10.38
ClimateChange,ER_RC,3,Jan,93,385,31,129,0.7628,0.8425,768,10.72
ClimateChange,ER_RC,6,Jan,93,385,31,129,0.7868,0.8367,768,10.42
ClimateChange,ER_RC,7,Jan,93,385,31,129,0.7726,0.8341,768,10.49
ClimateChange,ER_RC,8,Jan,93,385,31,129,0.7848,0.7889,768,10.42
ClimateChange,ER_RC,9,Jan,93,385,31,129,0.7737,0.7322,768,10.05
ClimateChange,ER_LC,3,Jan,93,1507,31,503,0.789,0.8498,768,6.29
ClimateChange,ER_LC,2,Jan,93,1507,31,503,0.7959,0.7791,768,7.24
ClimateChange,ER_LC,4,Jan,93,1507,31,503,0.7943,0.7396,768,6.28
ClimateChange,ER_LC,5,Jan,93,1507,31,503,0.8105,0.7669,768,6.24
ClimateChange,ER_LC,6,Jan,93,1507,31,503,0.7906,0.8203,768,6.69
ClimateChange,ER_LC,7,Jan,93,1507,31,503,0.7828,0.8396,768,6.60
ClimateChange,ER_LC,9,Jan,93,1507,31,503,0.788,0.7617,768,6.67
ClimateChange,ER_LC,8,Jan,93,1507,31,503,0.785,0.8233,768,7.03
ClimateChange,ER_L,0,Jan,93,467,31,156,0.6844,0.6554,768,13.80
ClimateChange,ER_L,2,Jan,93,467,31,156,0.7183,0.6909,768,13.82
ClimateChange,ER_L,1,Jan,93,467,31,156,0.652,0.6811,768,14.19
ClimateChange,ER_L,3,Jan,93,467,31,156,0.7242,0.72,768,14.99
ClimateChange,ER_L,5,Jan,93,467,31,156,0.6856,0.6779,768,13.62
ClimateChange,ER_L,6,Jan,93,467,31,156,0.685,0.7005,768,13.75
ClimateChange,ER_L,4,Jan,93,467,31,156,0.6841,0.7166,768,14.62
ClimateChange,ER_L,9,Jan,93,467,31,156,0.7044,0.6459,768,14.05
ClimateChange,ER_L,7,Jan,93,467,31,156,0.6529,0.7618,768,14.78
ClimateChange,ER_L,8,Jan,93,467,31,156,0.7009,0.7263,768,14.62
ClimateChange,R_RC,0,Jan,269,385,90,129,0.6847,0.6682,768,26.10
ClimateChange,C_ER,0,Jan,523,93,175,31,0.8528,0.7332,768,12.79
ClimateChange,R_RC,2,Jan,269,385,90,129,0.6735,0.6776,768,24.92
ClimateChange,R_RC,3,Jan,269,385,90,129,0.6792,0.6421,768,25.65
ClimateChange,R_RC,1,Jan,269,385,90,129,0.6673,0.6539,768,28.09
ClimateChange,R_RC,5,Jan,269,385,90,129,0.6924,0.6276,768,25.20
ClimateChange,R_RC,6,Jan,269,385,90,129,0.6606,0.6694,768,25.43
ClimateChange,R_RC,9,Jan,269,385,90,129,0.6968,0.636,768,24.38
ClimateChange,R_RC,7,Jan,269,385,90,129,0.6768,0.6704,768,26.53
ClimateChange,R_RC,8,Jan,269,385,90,129,0.6775,0.6572,768,26.02
ClimateChange,C_ER,1,Jan,523,93,175,31,0.8218,0.8336,768,13.72
ClimateChange,C_ER,2,Jan,523,93,175,31,0.8404,0.7701,768,13.00
ClimateChange,R_RC,4,Jan,269,385,90,129,0.6628,0.7386,768,30.29
ClimateChange,C_ER,3,Jan,523,93,175,31,0.8249,0.8195,768,12.50
ClimateChange,C_R,1,Jan,523,269,175,90,0.7508,0.6657,768,6.13
ClimateChange,C_R,2,Jan,523,269,175,90,0.7424,0.6768,768,5.99
ClimateChange,C_R,0,Jan,523,269,175,90,0.7418,0.7554,768,6.94
ClimateChange,C_ER,4,Jan,523,93,175,31,0.8114,0.8432,768,13.48
ClimateChange,C_ER,5,Jan,523,93,175,31,0.816,0.8175,768,12.41
ClimateChange,C_R,3,Jan,523,269,175,90,0.7425,0.6602,768,6.62
ClimateChange,C_ER,7,Jan,523,93,175,31,0.8284,0.8461,768,12.45
ClimateChange,C_ER,6,Jan,523,93,175,31,0.7923,0.7816,768,12.88
ClimateChange,C_ER,8,Jan,523,93,175,31,0.8298,0.792,768,12.29
ClimateChange,C_R,4,Jan,523,269,175,90,0.7385,0.7394,768,6.80
ClimateChange,C_ER,9,Jan,523,93,175,31,0.8456,0.8195,768,12.80
ClimateChange,C_R,5,Jan,523,269,175,90,0.7322,0.7048,768,6.54
ClimateChange,C_R,6,Jan,523,269,175,90,0.7338,0.7221,768,6.89
ClimateChange,C_R,7,Jan,523,269,175,90,0.7003,0.7384,768,6.68
ClimateChange,C_R,8,Jan,523,269,175,90,0.738,0.6986,768,6.83
ClimateChange,C_R,9,Jan,523,269,175,90,0.733,0.7049,768,7.03
ClimateChange,C_RC,0,Jan,523,386,175,128,0.5825,0.5529,768,10.14
ClimateChange,C_RC,2,Jan,523,386,175,128,0.6057,0.6098,768,11.11
ClimateChange,C_RC,1,Jan,524,385,174,129,0.6097,0.5849,768,11.35
ClimateChange,C_RC,3,Jan,523,386,175,128,0.5734,0.6185,768,11.13
ClimateChange,C_RC,6,Jan,523,386,175,128,0.6225,0.5752,768,9.92
ClimateChange,C_RC,4,Jan,523,386,175,128,0.6017,0.6316,768,10.93
ClimateChange,C_RC,5,Jan,524,385,174,129,0.5964,0.6051,768,11.29
ClimateChange,C_RC,7,Jan,524,385,174,129,0.6209,0.5779,768,10.33
ClimateChange,C_RC,8,Jan,524,385,174,129,0.5816,0.6194,768,10.33
ClimateChange,C_RC,9,Jan,523,386,175,128,0.5829,0.6119,768,10.87
ClimateChange,C_L,0,Jan,523,467,175,156,0.718,0.7746,768,8.38
ClimateChange,C_L,1,Jan,523,467,175,156,0.7353,0.7446,768,7.82
ClimateChange,C_LC,0,Jan,523,1508,175,502,0.5926,0.5963,768,28.50
ClimateChange,C_LC,1,Jan,524,1507,174,503,0.6099,0.5994,768,28.06
ClimateChange,C_L,2,Jan,523,467,175,156,0.7368,0.7133,768,7.67
ClimateChange,C_LC,3,Jan,523,1508,175,502,0.6019,0.5984,768,27.32
ClimateChange,C_LC,6,Jan,523,1508,175,502,0.5994,0.5853,768,27.01
ClimateChange,C_LC,5,Jan,524,1507,174,503,0.5932,0.5817,768,27.98
