topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
GunControl,ER_RC,8,Jan,66,117,23,39,0.6996,0.5981,1024,7.13
GunControl,ER_RC,2,Jan,66,117,23,39,0.7102,0.5903,1024,7.53
GunControl,ER_RC,1,Jan,66,117,23,39,0.6699,0.5686,1024,7.85
GunControl,ER_RC,9,Jan,66,117,23,39,0.641,0.5992,1024,8.18
GunControl,ER_RC,3,Jan,66,117,23,39,0.6635,0.8233,1024,8.34
GunControl,ER_RC,5,Jan,66,117,23,39,0.6542,0.6249,1024,8.59
GunControl,ER_RC,4,Jan,66,117,23,39,0.5996,0.694,1024,8.60
GunControl,ER_RC,6,Jan,66,117,23,39,0.6546,0.5596,1024,8.77
GunControl,ER_RC,0,Jan,66,117,23,39,0.6811,0.5418,1024,9.02
GunControl,ER_RC,7,Jan,66,117,23,39,0.6541,0.5892,1024,9.40
GunControl,ER_R,2,Jan,67,307,22,103,0.6174,0.6108,1024,13.18
GunControl,ER_R,8,Jan,67,307,22,103,0.5536,0.6447,1024,13.21
GunControl,ER_LC,1,Jan,67,355,22,119,0.7095,0.7662,1024,13.23
GunControl,ER_R,7,Jan,67,307,22,103,0.5955,0.5783,1024,13.57
GunControl,ER_R,1,Jan,67,307,22,103,0.6186,0.5344,1024,14.13
GunControl,ER_LC,0,Jan,67,355,22,119,0.7189,0.7341,1024,14.04
GunControl,ER_LC,2,Jan,67,355,22,119,0.7305,0.7299,1024,14.06
GunControl,ER_R,6,Jan,67,307,22,103,0.6536,0.5053,1024,14.35
GunControl,ER_R,9,Jan,67,307,22,103,0.6233,0.588,1024,14.67
GunControl,ER_R,5,Jan,67,307,22,103,0.6419,0.6447,1024,15.28
GunControl,ER_L,0,Jan,67,111,22,38,0.7219,0.6507,1024,6.61
GunControl,ER_L,2,Jan,67,111,22,38,0.7453,0.7165,1024,6.55
GunControl,ER_R,3,Jan,67,307,22,103,0.608,0.6644,1024,16.05
GunControl,ER_R,0,Jan,67,307,22,103,0.6154,0.6562,1024,16.65
GunControl,ER_L,1,Jan,67,111,22,38,0.6728,0.6962,1024,7.91
GunControl,ER_R,4,Jan,67,307,22,103,0.5933,0.5505,1024,17.48
GunControl,ER_L,3,Jan,67,111,22,38,0.7068,0.6376,1024,6.27
GunControl,ER_L,4,Jan,67,111,22,38,0.6977,0.7524,1024,6.21
GunControl,ER_L,5,Jan,67,111,22,38,0.7173,0.7584,1024,6.76
GunControl,ER_L,9,Jan,67,111,22,38,0.7541,0.6017,1024,5.96
