topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
GunControl,ER_RC,0,Jan,66,117,23,39,0.623,0.6148,1024,7.53
GunControl,ER_RC,2,Jan,66,117,23,39,0.7049,0.5123,1024,7.86
GunControl,ER_RC,4,Jan,66,117,23,39,0.6448,0.6427,1024,8.34
GunControl,ER_RC,8,Jan,66,117,23,39,0.6283,0.5418,1024,9.07
GunControl,ER_RC,3,Jan,66,117,23,39,0.6578,0.5864,1024,9.19
GunControl,ER_RC,1,Jan,66,117,23,39,0.6913,0.5084,1024,9.42
GunControl,ER_RC,7,Jan,66,117,23,39,0.6196,0.597,1024,9.43
GunControl,ER_RC,5,Jan,66,117,23,39,0.7038,0.5212,1024,10.27
GunControl,ER_RC,6,Jan,66,117,23,39,0.6591,0.6288,1024,10.44
GunControl,ER_RC,9,Jan,66,117,23,39,0.6616,0.6839,1024,11.97
GunControl,ER_R,4,Jan,67,307,22,103,0.6374,0.5735,1024,13.17
GunControl,ER_R,2,Jan,67,307,22,103,0.6312,0.5914,1024,13.51
GunControl,ER_R,7,Jan,67,307,22,103,0.6172,0.6123,1024,13.50
GunControl,ER_R,8,Jan,67,307,22,103,0.61,0.5799,1024,13.51
GunControl,ER_R,1,Jan,67,307,22,103,0.5885,0.5865,1024,13.56
GunControl,ER_R,5,Jan,67,307,22,103,0.6319,0.5911,1024,14.47
GunControl,ER_R,3,Jan,67,307,22,103,0.6277,0.575,1024,14.81
GunControl,ER_LC,0,Jan,67,355,22,119,0.7606,0.7552,1024,15.27
GunControl,ER_R,9,Jan,67,307,22,103,0.6096,0.6335,1024,15.59
GunControl,ER_LC,1,Jan,67,355,22,119,0.7342,0.7922,1024,15.57
GunControl,ER_R,6,Jan,67,307,22,103,0.6292,0.6302,1024,16.16
GunControl,ER_R,0,Jan,67,307,22,103,0.6337,0.645,1024,16.23
GunControl,ER_LC,2,Jan,67,355,22,119,0.7595,0.6996,1024,16.84
GunControl,ER_L,1,Jan,67,111,22,38,0.6689,0.5885,1024,6.80
GunControl,ER_L,0,Jan,67,111,22,38,0.7235,0.6411,1024,8.72
GunControl,ER_L,2,Jan,67,111,22,38,0.7084,0.6675,1024,6.94
GunControl,ER_L,3,Jan,67,111,22,38,0.662,0.5694,1024,7.13
GunControl,ER_L,6,Jan,67,111,22,38,0.7192,0.7321,1024,7.35
GunControl,ER_LC,5,Jan,67,355,22,119,0.7577,0.7552,1024,12.46
GunControl,ER_L,4,Jan,67,111,22,38,0.6915,0.6507,1024,7.67
GunControl,ER_L,5,Jan,67,111,22,38,0.6565,0.6543,1024,7.79
GunControl,ER_LC,4,Jan,67,355,22,119,0.7272,0.8663,1024,13.42
GunControl,ER_L,8,Jan,67,111,22,38,0.7153,0.6376,1024,6.92
GunControl,ER_L,9,Jan,67,111,22,38,0.7129,0.6184,1024,6.81
GunControl,ER_L,7,Jan,67,111,22,38,0.6863,0.7261,1024,8.23
GunControl,ER_LC,6,Jan,67,355,22,119,0.7375,0.7914,1024,13.03
GunControl,ER_LC,9,Jan,67,355,22,119,0.7622,0.724,1024,13.09
GunControl,ER_LC,3,Jan,67,355,22,119,0.7502,0.7131,1024,15.55
GunControl,ER_LC,8,Jan,67,355,22,119,0.7589,0.6558,1024,14.14
GunControl,ER_LC,7,Jan,67,355,22,119,0.7677,0.708,1024,14.66
GunControl,C_ER,2,Jan,175,67,59,22,0.7155,0.8074,1024,9.73
GunControl,C_ER,6,Jan,175,67,59,22,0.7562,0.7169,1024,9.37
GunControl,C_ER,0,Jan,175,67,59,22,0.7597,0.6029,1024,10.25
GunControl,C_ER,3,Jan,175,67,59,22,0.7445,0.6911,1024,10.01
GunControl,C_ER,1,Jan,175,67,59,22,0.7976,0.6229,1024,10.41
GunControl,C_ER,4,Jan,175,67,59,22,0.7237,0.8047,1024,10.34
GunControl,C_ER,9,Jan,175,67,59,22,0.7813,0.651,1024,9.60
GunControl,C_ER,8,Jan,175,67,59,22,0.7988,0.7307,1024,10.04
GunControl,C_ER,5,Jan,175,67,59,22,0.7549,0.7334,1024,11.26
GunControl,C_ER,7,Jan,175,67,59,22,0.7575,0.7565,1024,11.05
GunControl,R_RC,0,Jan,307,117,103,39,0.6514,0.5758,1024,19.33
GunControl,R_RC,4,Jan,307,117,103,39,0.6775,0.5568,1024,19.10
GunControl,R_RC,1,Jan,307,117,103,39,0.6624,0.669,1024,19.96
GunControl,R_RC,7,Jan,307,117,103,39,0.636,0.6669,1024,18.18
GunControl,R_RC,3,Jan,307,117,103,39,0.6534,0.651,1024,21.25
GunControl,R_RC,6,Jan,307,117,103,39,0.6768,0.6156,1024,20.11
GunControl,R_RC,2,Jan,307,117,103,39,0.6818,0.6063,1024,21.84
GunControl,R_RC,5,Jan,307,117,103,39,0.6778,0.712,1024,25.01
GunControl,R_RC,9,Jan,307,117,103,39,0.6504,0.658,1024,23.02
GunControl,R_RC,8,Jan,307,117,103,39,0.6597,0.696,1024,27.46
GunControl,C_R,2,Jan,175,308,59,102,0.6984,0.6928,1024,23.17
GunControl,C_RC,1,Jan,175,117,59,39,0.6754,0.6086,1024,15.49
GunControl,C_RC,0,Jan,175,117,59,39,0.5931,0.5917,1024,17.26
GunControl,C_RC,2,Jan,175,117,59,39,0.6321,0.6084,1024,17.54
GunControl,C_RC,4,Jan,175,117,59,39,0.6108,0.6041,1024,16.03
GunControl,C_RC,3,Jan,175,117,59,39,0.6365,0.6343,1024,16.67
GunControl,C_R,0,Jan,175,308,59,102,0.7011,0.7151,1024,29.07
GunControl,C_R,1,Jan,176,307,58,103,0.7329,0.6243,1024,28.60
GunControl,C_RC,7,Jan,175,117,59,39,0.6489,0.5489,1024,15.79
GunControl,C_RC,8,Jan,175,117,59,39,0.5727,0.7019,1024,17.04
GunControl,C_RC,9,Jan,175,117,59,39,0.617,0.6551,1024,17.11
GunControl,C_RC,6,Jan,175,117,59,39,0.6261,0.588,1024,18.33
GunControl,C_R,3,Jan,175,308,59,102,0.7378,0.708,1024,25.42
GunControl,C_RC,5,Jan,175,117,59,39,0.6416,0.6089,1024,21.38
GunControl,C_R,7,Jan,176,307,58,103,0.7103,0.6911,1024,27.02
GunControl,C_R,6,Jan,175,308,59,102,0.7378,0.678,1024,27.34
GunControl,C_R,9,Jan,175,308,59,102,0.7036,0.7561,1024,27.17
GunControl,C_R,4,Jan,175,308,59,102,0.7043,0.6705,1024,30.57
GunControl,C_R,5,Jan,176,307,58,103,0.7154,0.7035,1024,30.74
GunControl,C_R,8,Jan,176,307,58,103,0.7263,0.7073,1024,30.61
GunControl,C_L,0,Jan,175,112,59,37,0.6884,0.5822,1024,13.13
GunControl,C_L,1,Jan,175,112,59,37,0.656,0.6583,1024,12.42
GunControl,C_L,3,Jan,175,112,59,37,0.7002,0.6432,1024,12.16
GunControl,C_L,2,Jan,175,112,59,37,0.6914,0.7057,1024,13.46
GunControl,C_L,4,Jan,175,112,59,37,0.6867,0.7006,1024,12.75
GunControl,C_L,5,Jan,175,112,59,37,0.6275,0.6988,1024,13.12
GunControl,C_L,8,Jan,175,112,59,37,0.6219,0.7022,1024,11.14
GunControl,C_L,7,Jan,175,112,59,37,0.6897,0.5923,1024,12.35
GunControl,C_L,6,Jan,175,112,59,37,0.6643,0.6651,1024,13.98
GunControl,C_L,9,Jan,175,112,59,37,0.6691,0.6702,1024,11.59
GunControl,C_LC,7,Jan,176,355,58,119,0.6079,0.5777,1024,28.00
GunControl,C_LC,3,Jan,175,356,59,118,0.5902,0.678,1024,35.52
GunControl,C_LC,1,Jan,176,355,58,119,0.6577,0.5908,1024,41.57
GunControl,C_LC,5,Jan,176,355,58,119,0.6194,0.6118,1024,35.76
GunControl,C_LC,8,Jan,176,355,58,119,0.6162,0.6253,1024,34.87
GunControl,C_LC,0,Jan,175,356,59,118,0.6214,0.6186,1024,46.02
GunControl,C_LC,2,Jan,175,356,59,118,0.6029,0.678,1024,42.18
GunControl,LC_R,6,Jan,355,308,119,102,0.7292,0.7213,1024,23.19
GunControl,LC_R,0,Jan,355,308,119,102,0.7365,0.7115,1024,30.00
GunControl,LC_R,5,Jan,356,307,118,103,0.7153,0.7558,1024,26.84
GunControl,LC_R,3,Jan,355,308,119,102,0.7041,0.75,1024,29.26
GunControl,C_LC,4,Jan,175,356,59,118,0.6029,0.6653,1024,46.63
GunControl,LC_R,4,Jan,355,308,119,102,0.7412,0.7052,1024,29.81
GunControl,C_LC,9,Jan,175,356,59,118,0.6103,0.6568,1024,45.07
GunControl,LC_RC,1,Jan,355,117,119,39,0.6177,0.5247,1024,26.33
GunControl,LC_R,8,Jan,356,307,118,103,0.7246,0.7,1024,28.34
GunControl,LC_RC,3,Jan,355,117,119,39,0.581,0.5673,1024,20.05
GunControl,LC_R,9,Jan,355,308,119,102,0.7323,0.7325,1024,29.87
GunControl,C_LC,6,Jan,175,356,59,118,0.594,0.6186,1024,51.21
GunControl,LC_RC,4,Jan,355,117,119,39,0.6222,0.6268,1024,21.92
GunControl,LC_R,2,Jan,355,308,119,102,0.7214,0.7346,1024,44.54
GunControl,LC_R,1,Jan,356,307,118,103,0.7251,0.7545,1024,45.63
GunControl,L_RC,0,Jan,111,117,38,39,0.6875,0.7787,1024,9.39
GunControl,L_R,0,Jan,112,307,37,103,0.712,0.8045,1024,18.48
GunControl,LC_RC,6,Jan,355,117,119,39,0.579,0.6144,1024,24.75
GunControl,LC_RC,2,Jan,355,117,119,39,0.5901,0.6098,1024,39.52
GunControl,LC_R,7,Jan,356,307,118,103,0.7102,0.7206,1024,42.52
GunControl,L_RC,1,Jan,111,117,38,39,0.749,0.7149,1024,9.38
GunControl,LC_RC,5,Jan,355,117,119,39,0.5971,0.5799,1024,26.40
GunControl,LC_RC,0,Jan,355,117,119,39,0.6099,0.5022,1024,41.15
GunControl,L_RC,2,Jan,111,117,38,39,0.7108,0.7264,1024,8.54
GunControl,L_R,5,Jan,112,307,37,103,0.7199,0.7078,1024,17.81
GunControl,LC_RC,8,Jan,355,117,119,39,0.5947,0.593,1024,25.31
GunControl,L_R,3,Jan,112,307,37,103,0.688,0.7473,1024,19.07
GunControl,LC_RC,7,Jan,355,117,119,39,0.5815,0.6133,1024,27.57
GunControl,L_R,2,Jan,112,307,37,103,0.6945,0.7013,1024,20.38
GunControl,LC_RC,9,Jan,355,117,119,39,0.6028,0.6392,1024,27.03
GunControl,L_R,1,Jan,112,307,37,103,0.7305,0.695,1024,24.62
GunControl,L_R,4,Jan,112,307,37,103,0.7082,0.6652,1024,21.41
GunControl,L_RC,3,Jan,111,117,38,39,0.7231,0.7797,1024,9.62
GunControl,L_RC,5,Jan,111,117,38,39,0.7099,0.752,1024,8.21
GunControl,L_RC,4,Jan,111,117,38,39,0.736,0.6616,1024,9.92
GunControl,L_RC,6,Jan,111,117,38,39,0.6924,0.7409,1024,7.81
GunControl,L_R,8,Jan,112,307,37,103,0.7128,0.7251,1024,20.14
GunControl,L_R,9,Jan,112,307,37,103,0.6858,0.6975,1024,18.81
GunControl,L_RC,7,Jan,111,117,38,39,0.6745,0.7527,1024,9.04
GunControl,L_RC,8,Jan,111,117,38,39,0.7326,0.7665,1024,8.98
GunControl,L_R,6,Jan,112,307,37,103,0.6966,0.7404,1024,22.75
GunControl,L_R,7,Jan,112,307,37,103,0.7126,0.7137,1024,22.96
GunControl,L_RC,9,Jan,111,117,38,39,0.6938,0.6751,1024,10.26
GunControl,ER_RC,1,Feb,96,181,32,61,0.6732,0.6993,1024,13.12
GunControl,ER_RC,2,Feb,96,181,32,61,0.6731,0.7185,1024,13.95
GunControl,ER_RC,0,Feb,96,181,32,61,0.6927,0.6232,1024,16.01
GunControl,L_LC,8,Jan,112,355,37,119,0.651,0.6923,1024,22.46
GunControl,ER_R,6,Feb,96,394,32,132,0.6118,0.6728,1024,22.12
GunControl,ER_R,3,Feb,96,394,32,132,0.599,0.6321,1024,22.96
GunControl,ER_R,8,Feb,96,394,32,132,0.5577,0.6065,1024,21.90
GunControl,L_LC,6,Jan,112,355,37,119,0.6608,0.5995,1024,27.55
GunControl,L_LC,3,Jan,112,355,37,119,0.6634,0.6703,1024,28.25
GunControl,L_LC,0,Jan,112,355,37,119,0.6193,0.7091,1024,30.61
GunControl,L_LC,4,Jan,112,355,37,119,0.6528,0.6433,1024,28.99
GunControl,L_LC,7,Jan,112,355,37,119,0.6672,0.704,1024,29.56
GunControl,ER_RC,3,Feb,96,181,32,61,0.6641,0.7134,1024,11.02
GunControl,ER_R,1,Feb,96,394,32,132,0.5914,0.6293,1024,28.78
GunControl,ER_R,4,Feb,96,394,32,132,0.6279,0.59,1024,28.05
GunControl,L_LC,2,Jan,112,355,37,119,0.6216,0.7379,1024,33.63
GunControl,ER_R,9,Feb,96,394,32,132,0.5997,0.6098,1024,27.45
GunControl,L_LC,1,Jan,112,355,37,119,0.6106,0.6839,1024,36.54
GunControl,ER_R,2,Feb,96,394,32,132,0.601,0.6709,1024,31.67
GunControl,L_LC,5,Jan,112,355,37,119,0.6639,0.6778,1024,35.03
GunControl,ER_RC,6,Feb,96,181,32,61,0.6804,0.6322,1024,11.88
GunControl,ER_R,5,Feb,96,394,32,132,0.5734,0.6321,1024,31.09
GunControl,ER_RC,4,Feb,96,181,32,61,0.6574,0.7626,1024,13.47
GunControl,L_LC,9,Jan,112,355,37,119,0.6801,0.6559,1024,33.48
GunControl,ER_R,0,Feb,96,394,32,132,0.5953,0.6477,1024,33.63
GunControl,ER_RC,5,Feb,96,181,32,61,0.6671,0.6352,1024,13.99
GunControl,ER_R,7,Feb,96,394,32,132,0.6076,0.5942,1024,32.82
GunControl,ER_RC,8,Feb,96,181,32,61,0.7228,0.6814,1024,12.86
GunControl,ER_RC,9,Feb,96,181,32,61,0.6876,0.7208,1024,12.16
GunControl,ER_RC,7,Feb,96,181,32,61,0.673,0.77,1024,13.31
GunControl,ER_LC,0,Feb,96,471,32,157,0.679,0.7204,1024,18.12
GunControl,ER_L,4,Feb,96,174,32,58,0.6368,0.7419,1024,11.81
GunControl,ER_LC,1,Feb,96,471,32,157,0.6944,0.6631,1024,19.06
GunControl,ER_L,0,Feb,96,174,32,58,0.6784,0.6525,1024,12.85
GunControl,ER_L,5,Feb,96,174,32,58,0.6947,0.6816,1024,12.62
GunControl,ER_L,2,Feb,96,174,32,58,0.6898,0.6934,1024,12.96
GunControl,ER_L,3,Feb,96,174,32,58,0.6958,0.6013,1024,13.33
GunControl,ER_LC,2,Feb,96,471,32,157,0.7084,0.7581,1024,20.26
GunControl,ER_L,6,Feb,96,174,32,58,0.6576,0.6886,1024,13.10
GunControl,ER_L,9,Feb,96,174,32,58,0.6825,0.6589,1024,11.83
GunControl,ER_L,7,Feb,96,174,32,58,0.6778,0.6573,1024,13.19
GunControl,ER_L,8,Feb,96,174,32,58,0.6791,0.6261,1024,13.46
GunControl,ER_L,1,Feb,96,174,32,58,0.6791,0.6363,1024,15.46
GunControl,ER_LC,4,Feb,96,471,32,157,0.6861,0.7207,1024,20.44
GunControl,ER_LC,3,Feb,96,471,32,157,0.684,0.6337,1024,21.77
GunControl,ER_LC,5,Feb,96,471,32,157,0.6931,0.7048,1024,21.32
GunControl,ER_LC,6,Feb,96,471,32,157,0.6983,0.7491,1024,21.98
GunControl,ER_LC,8,Feb,96,471,32,157,0.6806,0.7036,1024,21.45
GunControl,ER_LC,7,Feb,96,471,32,157,0.6885,0.7236,1024,25.28
GunControl,ER_LC,9,Feb,96,471,32,157,0.713,0.6707,1024,24.78
GunControl,C_ER,1,Feb,252,96,85,32,0.7234,0.5972,1024,13.86
GunControl,C_ER,2,Feb,252,96,85,32,0.6934,0.6833,1024,14.84
GunControl,C_ER,4,Feb,252,96,85,32,0.6723,0.693,1024,14.45
GunControl,C_ER,0,Feb,252,96,85,32,0.6741,0.7046,1024,16.36
GunControl,C_ER,6,Feb,252,96,85,32,0.6733,0.7535,1024,14.46
GunControl,C_ER,3,Feb,252,96,85,32,0.6605,0.7241,1024,15.65
GunControl,C_ER,5,Feb,252,96,85,32,0.7241,0.6654,1024,15.35
