topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
AsylumSeekers,ER_RC,1,Jan,108,257,36,86,0.7522,0.7216,1024,12.97
AsylumSeekers,ER_RC,8,Jan,108,257,36,86,0.7579,0.6893,1024,13.29
AsylumSeekers,ER_RC,7,Jan,108,257,36,86,0.7217,0.8039,1024,13.67
AsylumSeekers,ER_RC,0,Jan,108,257,36,86,0.7354,0.7959,1024,14.06
AsylumSeekers,ER_RC,3,Jan,108,257,36,86,0.7298,0.7878,1024,14.30
AsylumSeekers,ER_R,0,Jan,108,239,36,80,0.6597,0.5785,1024,14.63
AsylumSeekers,ER_R,7,Jan,108,239,36,80,0.6446,0.6188,1024,14.99
AsylumSeekers,ER_R,8,Jan,108,239,36,80,0.6363,0.5396,1024,15.30
AsylumSeekers,ER_RC,2,Jan,108,257,36,86,0.7359,0.74,1024,15.43
AsylumSeekers,ER_RC,4,Jan,108,257,36,86,0.7408,0.7022,1024,15.57
AsylumSeekers,ER_R,1,Jan,108,239,36,80,0.6029,0.6076,1024,16.01
AsylumSeekers,ER_R,3,Jan,108,239,36,80,0.616,0.6667,1024,16.47
AsylumSeekers,ER_R,4,Jan,108,239,36,80,0.6276,0.6389,1024,16.53
AsylumSeekers,ER_RC,6,Jan,108,257,36,86,0.7451,0.7125,1024,16.46
AsylumSeekers,ER_R,6,Jan,108,239,36,80,0.631,0.6,1024,17.70
AsylumSeekers,ER_R,2,Jan,108,239,36,80,0.6072,0.6229,1024,18.62
AsylumSeekers,ER_R,5,Jan,108,239,36,80,0.5959,0.7056,1024,20.04
AsylumSeekers,ER_RC,9,Jan,108,257,36,86,0.7383,0.7574,1024,20.80
AsylumSeekers,ER_R,9,Jan,108,239,36,80,0.6258,0.5875,1024,20.99
AsylumSeekers,ER_RC,5,Jan,108,257,36,86,0.7177,0.7807,1024,21.16
AsylumSeekers,ER_L,0,Jan,108,185,36,62,0.7037,0.7746,1024,11.47
AsylumSeekers,ER_L,1,Jan,108,185,36,62,0.747,0.6823,1024,12.09
AsylumSeekers,ER_LC,0,Jan,108,849,36,283,0.7525,0.6725,1024,27.85
AsylumSeekers,ER_L,2,Jan,108,185,36,62,0.7157,0.7021,1024,12.41
AsylumSeekers,ER_L,3,Jan,108,185,36,62,0.7109,0.7146,1024,13.28
AsylumSeekers,ER_L,4,Jan,108,185,36,62,0.7073,0.6452,1024,13.11
AsylumSeekers,ER_L,6,Jan,108,185,36,62,0.7449,0.6707,1024,13.27
AsylumSeekers,ER_L,7,Jan,108,185,36,62,0.7319,0.7482,1024,12.19
AsylumSeekers,ER_L,8,Jan,108,185,36,62,0.7601,0.6487,1024,11.92
AsylumSeekers,ER_L,5,Jan,108,185,36,62,0.6967,0.7021,1024,14.66
AsylumSeekers,ER_LC,2,Jan,108,849,36,283,0.7223,0.7796,1024,33.58
AsylumSeekers,ER_LC,1,Jan,108,849,36,283,0.7472,0.7106,1024,33.67
