topic,comp,seed,month,num_tr1,num_tr2,num_te1,num_te2,val,test,num_feats,time
AsylumSeekers,ER_R,1,Jan,108,239,36,80,0.6732,0.6139,300,3.61
AsylumSeekers,ER_R,6,Jan,108,239,36,80,0.6426,0.541,300,3.62
AsylumSeekers,ER_R,9,Jan,108,239,36,80,0.6132,0.6292,300,3.66
AsylumSeekers,ER_R,4,Jan,108,239,36,80,0.5864,0.6222,300,3.68
AsylumSeekers,ER_R,0,Jan,108,239,36,80,0.6397,0.5632,300,3.68
AsylumSeekers,ER_R,7,Jan,108,239,36,80,0.6175,0.6528,300,3.69
AsylumSeekers,ER_RC,1,Jan,108,257,36,86,0.7785,0.6822,300,3.64
AsylumSeekers,ER_R,5,Jan,108,239,36,80,0.5988,0.5924,300,3.70
AsylumSeekers,ER_RC,0,Jan,108,257,36,86,0.7491,0.7578,300,3.73
AsylumSeekers,ER_R,3,Jan,108,239,36,80,0.6156,0.6,300,3.76
AsylumSeekers,ER_R,8,Jan,108,239,36,80,0.6187,0.5799,300,3.75
AsylumSeekers,ER_R,2,Jan,108,239,36,80,0.6141,0.566,300,3.88
AsylumSeekers,ER_RC,9,Jan,108,257,36,86,0.7374,0.7807,300,3.79
AsylumSeekers,ER_RC,7,Jan,108,257,36,86,0.7422,0.7565,300,4.38
AsylumSeekers,ER_RC,8,Jan,108,257,36,86,0.7595,0.6628,300,4.60
AsylumSeekers,ER_RC,2,Jan,108,257,36,86,0.7402,0.7032,300,4.62
AsylumSeekers,ER_RC,4,Jan,108,257,36,86,0.7346,0.76,300,4.62
AsylumSeekers,ER_RC,6,Jan,108,257,36,86,0.7548,0.7067,300,4.62
AsylumSeekers,ER_RC,5,Jan,108,257,36,86,0.765,0.7229,300,4.63
AsylumSeekers,ER_RC,3,Jan,108,257,36,86,0.7085,0.7681,300,4.64
AsylumSeekers,ER_L,3,Jan,108,185,36,62,0.6904,0.6281,300,1.63
AsylumSeekers,ER_L,0,Jan,108,185,36,62,0.6946,0.6416,300,1.71
AsylumSeekers,ER_L,1,Jan,108,185,36,62,0.6967,0.629,300,1.76
AsylumSeekers,ER_L,4,Jan,108,185,36,62,0.7193,0.6546,300,1.70
AsylumSeekers,ER_L,5,Jan,108,185,36,62,0.6907,0.5968,300,2.01
AsylumSeekers,ER_LC,0,Jan,108,849,36,283,0.7493,0.6965,300,6.10
AsylumSeekers,ER_L,6,Jan,108,185,36,62,0.6935,0.6335,300,1.75
AsylumSeekers,ER_LC,1,Jan,108,849,36,283,0.7517,0.6758,300,6.16
AsylumSeekers,ER_L,8,Jan,108,185,36,62,0.7135,0.664,300,1.62
AsylumSeekers,ER_LC,6,Jan,108,849,36,283,0.7489,0.6564,300,2.68
AsylumSeekers,ER_LC,2,Jan,108,849,36,283,0.7241,0.7521,300,6.28
AsylumSeekers,ER_LC,3,Jan,108,849,36,283,0.7419,0.7256,300,2.83
AsylumSeekers,ER_L,9,Jan,108,185,36,62,0.6746,0.6891,300,1.75
AsylumSeekers,ER_LC,8,Jan,108,849,36,283,0.7646,0.7119,300,2.78
AsylumSeekers,ER_LC,9,Jan,108,849,36,283,0.7354,0.7238,300,2.86
AsylumSeekers,ER_L,2,Jan,108,185,36,62,0.7174,0.6568,300,2.83
AsylumSeekers,R_RC,0,Jan,239,257,80,86,0.6352,0.6422,300,2.00
AsylumSeekers,ER_L,7,Jan,108,185,36,62,0.695,0.6362,300,2.04
AsylumSeekers,ER_LC,5,Jan,108,849,36,283,0.7427,0.7574,300,3.07
AsylumSeekers,R_RC,1,Jan,239,257,80,86,0.6643,0.5862,300,2.04
AsylumSeekers,ER_LC,4,Jan,108,849,36,283,0.7305,0.7379,300,3.64
AsylumSeekers,R_RC,4,Jan,239,257,80,86,0.6613,0.651,300,2.00
AsylumSeekers,R_RC,2,Jan,239,257,80,86,0.6434,0.6751,300,2.78
AsylumSeekers,R_RC,5,Jan,239,257,80,86,0.6409,0.6202,300,2.14
AsylumSeekers,C_ER,1,Jan,349,108,117,36,0.7525,0.7233,300,1.39
AsylumSeekers,C_ER,0,Jan,349,108,117,36,0.743,0.7895,300,1.48
AsylumSeekers,R_RC,3,Jan,239,257,80,86,0.683,0.6278,300,2.46
AsylumSeekers,C_ER,6,Jan,349,108,117,36,0.752,0.7981,300,1.38
AsylumSeekers,C_ER,2,Jan,349,108,117,36,0.7365,0.7959,300,1.51
AsylumSeekers,C_ER,4,Jan,349,108,117,36,0.7462,0.7382,300,1.46
AsylumSeekers,R_RC,6,Jan,239,257,80,86,0.6792,0.6372,300,2.36
AsylumSeekers,R_RC,7,Jan,239,257,80,86,0.6626,0.6435,300,2.05
AsylumSeekers,C_ER,5,Jan,349,108,117,36,0.7437,0.766,300,1.50
AsylumSeekers,C_ER,3,Jan,349,108,117,36,0.7747,0.7265,300,1.58
AsylumSeekers,C_ER,7,Jan,349,108,117,36,0.7204,0.8718,300,1.50
AsylumSeekers,ER_LC,7,Jan,108,849,36,283,0.7429,0.7644,300,4.40
AsylumSeekers,C_ER,9,Jan,349,108,117,36,0.7524,0.7468,300,1.47
AsylumSeekers,R_RC,9,Jan,239,257,80,86,0.6693,0.639,300,2.02
AsylumSeekers,R_RC,8,Jan,239,257,80,86,0.6643,0.6394,300,2.07
AsylumSeekers,C_ER,8,Jan,349,108,117,36,0.7615,0.734,300,1.89
AsylumSeekers,C_R,2,Jan,349,239,117,80,0.6718,0.6962,300,2.33
AsylumSeekers,C_R,0,Jan,349,239,117,80,0.665,0.705,300,2.44
AsylumSeekers,C_R,1,Jan,349,239,117,80,0.635,0.7218,300,3.09
AsylumSeekers,C_R,6,Jan,349,239,117,80,0.6735,0.6626,300,2.35
AsylumSeekers,C_R,5,Jan,349,239,117,80,0.6613,0.6465,300,2.46
AsylumSeekers,C_R,4,Jan,349,239,117,80,0.6502,0.7011,300,2.61
AsylumSeekers,C_R,3,Jan,349,239,117,80,0.6453,0.7007,300,2.78
AsylumSeekers,C_R,7,Jan,349,239,117,80,0.6595,0.6402,300,2.35
AsylumSeekers,C_R,8,Jan,349,239,117,80,0.6337,0.7172,300,2.51
AsylumSeekers,C_R,9,Jan,349,239,117,80,0.6494,0.6958,300,2.50
AsylumSeekers,C_RC,0,Jan,349,257,117,86,0.593,0.628,300,2.66
AsylumSeekers,C_RC,4,Jan,349,257,117,86,0.6068,0.5965,300,2.68
AsylumSeekers,C_RC,6,Jan,349,257,117,86,0.6153,0.5721,300,2.67
AsylumSeekers,C_RC,5,Jan,349,257,117,86,0.607,0.6112,300,2.87
AsylumSeekers,C_RC,1,Jan,349,257,117,86,0.6027,0.605,300,2.97
AsylumSeekers,C_RC,9,Jan,349,257,117,86,0.6,0.6066,300,2.80
AsylumSeekers,C_RC,7,Jan,349,257,117,86,0.5917,0.5495,300,2.98
AsylumSeekers,C_RC,8,Jan,349,257,117,86,0.5702,0.5883,300,3.05
AsylumSeekers,C_RC,3,Jan,349,257,117,86,0.6032,0.6167,300,3.63
AsylumSeekers,C_RC,2,Jan,349,257,117,86,0.6086,0.5767,300,3.69
AsylumSeekers,C_L,0,Jan,349,185,117,62,0.6946,0.7347,300,2.06
AsylumSeekers,C_L,2,Jan,349,185,117,62,0.7306,0.7266,300,1.94
AsylumSeekers,C_L,1,Jan,349,185,117,62,0.717,0.7286,300,2.14
AsylumSeekers,C_L,3,Jan,349,185,117,62,0.7354,0.6726,300,1.98
AsylumSeekers,C_L,4,Jan,349,185,117,62,0.7389,0.6949,300,1.89
AsylumSeekers,C_L,5,Jan,349,185,117,62,0.7165,0.7717,300,1.96
AsylumSeekers,C_L,8,Jan,349,185,117,62,0.7292,0.6626,300,1.86
AsylumSeekers,C_L,6,Jan,349,185,117,62,0.7229,0.7262,300,2.06
AsylumSeekers,C_L,9,Jan,349,185,117,62,0.73,0.6977,300,1.89
AsylumSeekers,C_L,7,Jan,349,185,117,62,0.7473,0.7447,300,2.15
AsylumSeekers,C_LC,2,Jan,349,849,117,283,0.6219,0.5846,300,6.90
AsylumSeekers,C_LC,0,Jan,349,849,117,283,0.5936,0.6149,300,7.93
AsylumSeekers,C_LC,1,Jan,349,849,117,283,0.6099,0.6107,300,8.16
AsylumSeekers,C_LC,4,Jan,349,849,117,283,0.5897,0.6235,300,7.39
AsylumSeekers,C_LC,3,Jan,349,849,117,283,0.5854,0.6122,300,7.74
AsylumSeekers,C_LC,7,Jan,349,849,117,283,0.61,0.5965,300,7.03
AsylumSeekers,LC_R,0,Jan,849,239,283,80,0.612,0.6634,300,6.07
AsylumSeekers,C_LC,5,Jan,349,849,117,283,0.6128,0.6235,300,7.40
AsylumSeekers,LC_R,2,Jan,849,239,283,80,0.6431,0.59,300,5.65
AsylumSeekers,LC_R,1,Jan,849,239,283,80,0.6238,0.6231,300,5.82
AsylumSeekers,C_LC,6,Jan,349,849,117,283,0.6081,0.5839,300,7.65
AsylumSeekers,C_LC,8,Jan,349,849,117,283,0.5777,0.6298,300,7.74
